"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","condition_wall","condition_floors","condition_windows","condition_stairways","X_35a","X_38a"
"9710",50000,687,687,0,0,0,3,4,2,2,2,0,3
"9711",33500,650,650,0,0,0,3,4,2,2,2,0,3
"9712",28000,421,421,0,0,0,3,4,2,2,2,0,0
"9713",1452,102,102,0,0,0,3,4,2,2,2,0,0
"9714",12698,137,137,0,0,0,4,0,2,2,2,0,0
"9715",4044,137,0,0,0,0,4,4,2,2,2,0,0
"9716",1200,137,0,0,0,0,4,4,2,2,2,3,0
"9717",11500,448,448,0,0,0,5,2,2,2,2,0,3
"9718",28000,1182,105,0,0,0,5,4,2,2,0,0,0
"9719",13224,981,122,0,0,0,2,4,2,2,2,3,0
"9720",7895,125,125,0,0,0,3,4,2,2,0,0,0
"9721",49088,565,565,0,0,0,4,4,2,2,0,0,0
"9722",10996,216,216,0,0,0,5,2,2,2,2,3,0
"9723",4000,231,231,0,0,0,4,4,2,2,2,0,0
"9724",2400,117,117,0,0,0,3,2,2,2,2,0,3
"9725",40000,322,322,0,0,0,4,4,2,2,2,0,0
"9726",14272,640,640,0,0,0,4,4,2,2,2,0,0
"9727",17000,350,350,0,0,0,5,4,2,2,2,0,0
"9728",999999,495,495,0,0,0,4,4,2,2,2,0,0
"9729",8604,221,221,0,0,0,3,2,2,2,2,0,0
"9730",24360,700,99998,0,0,0,4,0,2,2,2,0,0
"9731",999999,375,375,0,0,0,5,4,2,2,2,0,0
"9732",3600,400,99998,0,0,0,3,0,0,0,0,0,0
"9733",6000,200,200,0,0,0,5,4,2,2,2,0,0
"9734",55320,633,633,0,0,0,5,4,2,2,2,0,0
"9735",7964,246,170,0,0,0,3,4,2,2,2,0,0
"9736",17948,1200,1200,0,0,0,6,0,2,2,2,3,3
"9737",35000,99999,99999,0,0,0,4,4,2,2,2,0,0
"9738",13904,99999,99999,0,0,0,6,4,2,2,2,0,0
"9739",15600,99999,99999,0,0,0,4,0,2,2,2,0,0
"9740",70000,780,780,0,0,0,3,2,0,2,0,0,3
"9741",11000,743,743,0,0,0,3,2,0,2,0,0,0
"9742",36000,778,778,0,0,0,2,2,2,2,2,0,3
"9743",32000,99999,99999,0,0,0,4,0,2,2,2,0,0
"9744",17000,360,99998,0,0,0,1,2,0,2,2,0,0
"9745",4800,300,300,0,0,0,2,2,2,2,2,0,3
"9746",15000,530,530,0,0,0,3,4,2,2,2,0,0
"9747",9500,645,99998,0,0,0,5,0,2,2,2,0,0
"9748",25000,350,350,0,0,0,3,4,2,2,2,0,0
"9749",999999,99999,99999,0,0,0,4,4,2,2,2,0,0
"9750",6944,99999,99999,0,0,0,4,4,2,2,0,0,0
"9751",26000,524,99998,0,0,0,4,0,2,2,2,0,0
"9752",20448,99999,99999,0,0,0,3,4,2,2,2,0,0
"9753",31000,99999,99999,0,0,0,5,4,2,2,2,0,0
"9754",12000,99999,99999,0,0,0,2,4,2,2,2,0,0
"9755",23000,99999,99999,0,0,0,4,4,2,2,2,0,3
"9756",40000,99999,99999,0,0,0,3,0,2,2,2,0,0
"9757",18000,99999,99999,0,0,0,4,4,2,2,2,0,0
"9758",23000,99999,99999,0,0,0,3,4,2,2,2,0,0
"9759",21432,99999,99999,0,0,2,2,4,2,2,2,3,0
"9760",18000,99999,99999,0,0,0,4,0,0,2,0,0,0
"9761",12000,325,149,0,0,0,4,0,0,2,0,0,0
"9762",6576,99999,99999,0,0,0,4,4,2,2,2,0,0
"9763",30000,99999,99999,0,0,0,3,4,2,2,2,0,0
"9764",44000,99999,99999,0,0,0,3,6,2,2,2,0,0
"9765",30000,99999,99999,0,0,0,4,4,2,2,2,0,0
"9766",40000,99999,99999,0,0,0,4,4,0,0,2,0,0
"9767",70000,99999,99999,0,0,0,3,4,2,2,2,0,0
"9768",18000,99999,99999,0,0,0,3,4,2,2,2,0,0
"9769",34000,99999,99999,0,0,0,3,4,2,2,2,3,0
"9770",47000,99999,99999,0,0,0,5,4,2,2,2,0,0
"9771",55000,500,99998,0,0,0,4,0,2,2,2,0,0
"9772",28700,500,99998,0,0,0,4,2,2,2,2,0,0
"9773",20000,750,750,0,0,2,2,4,2,2,2,0,0
"9774",50000,700,99998,0,0,0,4,0,2,2,2,0,0
"9775",12000,750,750,0,0,0,1,2,2,2,2,0,0
"9776",7044,472,472,0,0,0,3,4,4,2,2,3,3
"9777",20000,750,750,0,0,0,4,4,4,2,2,0,0
"9778",7640,800,800,0,0,0,3,6,2,2,2,0,0
"9779",7500,400,400,0,0,0,4,6,2,2,0,0,0
"9780",7500,389,99998,0,0,0,2,0,2,2,2,0,0
"9781",19000,536,536,0,0,0,4,4,2,2,2,0,0
"9782",28000,99999,99999,0,0,0,4,4,2,2,2,0,0
"9783",10632,555,555,0,0,0,5,4,2,2,2,0,0
"9784",5010,99999,99999,0,0,0,3,2,2,2,2,0,0
"9785",21840,675,675,0,0,0,3,2,2,2,2,3,0
"9786",28000,625,625,0,0,0,3,2,2,2,2,3,0
"9787",25000,640,640,0,0,0,3,2,2,2,2,3,0
"9788",10000,300,300,0,0,0,4,0,2,2,0,0,0
"9789",22000,303,99998,0,0,0,5,0,2,2,2,0,0
"9790",4800,312,312,0,0,0,5,0,2,2,2,3,3
"9791",2312,597,0,0,0,0,5,2,4,4,2,3,0
"9792",14000,350,350,0,0,0,5,2,4,4,2,3,3
"9793",24975,367,367,0,0,0,5,2,4,4,2,3,3
"9794",9448,804,60,0,0,0,2,4,2,2,2,0,0
"9795",20000,435,435,0,0,0,4,2,2,2,2,0,3
"9796",50300,700,99998,0,0,0,3,0,2,2,2,0,0
"9797",5800,700,99998,0,0,0,3,0,2,2,2,0,0
"9798",225065,1500,1500,0,0,0,3,4,2,2,2,0,0
"9799",138000,1350,1350,0,0,0,1,2,2,2,2,0,3
"9800",25000,99999,99999,0,0,0,3,4,2,2,2,0,0
"9801",110000,99999,99999,0,0,0,3,4,2,2,2,0,0
"9802",80000,99999,99999,0,0,0,4,4,2,2,2,0,0
"9803",7684,650,277,0,0,0,1,4,2,2,0,3,0
"9804",38525,850,850,0,0,0,5,2,2,2,2,3,3
"9805",11100,750,750,0,0,0,4,2,2,2,2,3,3
"9806",22000,700,99998,0,0,0,5,2,2,2,2,0,0
"9807",15000,900,900,0,0,0,5,6,2,2,2,3,3
"9808",6324,146,146,0,0,0,3,0,2,2,2,3,0
"9809",24276,215,215,0,0,0,2,0,2,2,2,3,0
"9810",8772,350,350,0,0,0,3,4,2,2,2,0,3
"9811",3000,410,124,0,0,0,4,0,2,2,2,3,0
"9812",20000,250,250,0,0,0,2,0,2,2,2,0,3
"9813",29500,600,600,0,0,0,2,2,0,2,0,0,0
"9814",6684,500,99998,0,0,0,2,0,2,2,2,0,0
"9815",100000,99999,99999,0,0,0,5,4,2,2,2,0,0
"9816",999999,1950,1950,0,0,0,4,4,2,2,2,0,0
"9817",20000,1700,99998,0,0,0,2,0,2,2,2,0,0
"9818",15000,1000,99998,0,0,0,4,0,2,2,2,0,0
"9819",15400,419,419,0,0,0,5,2,2,2,2,0,3
"9820",75000,1420,1420,0,0,0,4,2,2,2,2,0,0
"9821",166000,1000,99998,0,0,0,5,0,2,2,2,0,0
"9822",7044,136,136,0,0,0,3,4,2,2,2,3,0
"9823",5560,212,0,0,0,0,5,4,2,2,2,0,0
"9824",34000,1000,125,0,0,0,4,4,2,2,2,3,0
"9825",11200,720,230,0,0,0,5,0,2,2,2,0,0
"9826",7284,151,151,0,0,0,3,4,2,2,2,3,3
"9827",19000,300,150,0,0,0,3,4,2,2,2,3,3
"9828",19000,288,288,0,0,0,3,2,2,2,2,0,0
"9829",16000,450,450,0,0,0,2,4,2,2,2,3,0
"9830",15096,239,239,0,0,0,4,4,2,2,2,3,3
"9831",6600,250,35,0,0,0,4,4,2,2,2,3,0
"9832",13080,200,200,0,0,0,3,2,2,2,2,3,0
"9833",22000,450,450,0,0,0,6,2,2,2,2,3,3
"9834",30000,235,235,0,0,0,6,4,2,2,2,3,0
"9835",19224,350,99998,0,0,0,6,0,2,2,2,0,0
"9836",13200,375,99998,0,0,0,6,0,2,2,2,0,0
"9837",25684,700,256,0,0,0,4,4,2,2,2,3,0
"9838",21648,700,250,0,0,0,4,4,2,2,2,0,0
"9839",21596,770,521,0,0,2,4,4,2,2,2,0,0
"9840",7200,760,284,0,0,0,3,4,2,2,2,0,0
"9841",7284,500,99998,0,0,0,5,0,2,2,2,0,0
"9842",39696,584,110,0,0,0,5,2,2,2,2,0,0
"9843",2000,312,312,0,0,0,4,4,2,2,2,0,3
"9844",999999,170,170,0,0,0,1,4,2,2,2,0,0
"9845",17000,1950,1950,0,0,0,3,0,2,2,2,0,0
"9846",20200,1421,1421,0,0,0,5,4,2,2,2,0,0
"9847",66000,1100,1100,0,0,0,5,2,2,2,2,0,0
"9848",4896,210,210,0,0,0,4,4,2,2,2,0,0
"9849",3636,164,99998,0,0,0,4,0,2,2,2,0,0
"9850",6312,382,99998,0,0,0,5,0,2,2,2,0,0
"9851",23000,485,485,0,0,0,4,4,2,2,2,0,3
"9852",6564,153,153,0,0,0,4,4,2,2,2,0,0
"9853",36016,495,495,0,0,0,4,0,2,2,2,3,0
"9854",4324,619,99998,0,0,0,4,0,2,2,2,0,0
"9855",20000,484,484,0,0,0,5,2,2,2,2,0,0
"9856",24240,600,99998,0,0,0,5,0,2,2,2,0,0
"9857",7276,145,145,0,0,0,4,4,2,2,2,3,0
"9858",3000,183,183,0,0,0,4,2,2,2,2,3,0
"9859",3576,137,0,0,0,0,4,4,2,2,2,3,0
"9860",7764,398,170,0,0,0,4,2,2,2,2,0,3
"9861",14400,172,172,0,0,0,3,0,2,2,2,3,0
"9862",5184,170,170,0,0,0,3,4,2,2,2,0,0
"9863",10296,256,256,0,0,0,2,4,2,2,2,0,0
"9864",12804,298,298,0,0,0,5,4,2,2,2,3,0
"9865",7000,800,99998,0,0,0,4,0,2,2,2,0,0
"9866",20000,400,99998,0,0,0,4,0,2,2,2,0,0
"9867",27000,99999,99999,0,0,0,3,4,2,2,2,0,0
"9868",43600,750,750,0,0,0,5,4,2,2,2,0,0
"9869",2954,138,0,0,0,0,4,0,2,2,0,3,3
"9870",999999,164,99998,0,0,0,2,0,2,2,2,0,0
"9871",4140,117,0,0,0,0,3,0,2,2,0,0,0
"9872",7200,265,99998,0,0,0,4,0,2,2,2,0,0
"9873",63000,700,700,0,0,0,4,4,2,2,2,0,0
"9874",50525,480,99998,0,0,0,6,0,2,2,2,0,0
"9875",44000,480,99998,0,0,0,3,4,2,2,2,0,0
"9876",34000,400,99998,0,0,0,6,0,2,2,2,0,0
"9877",9912,410,410,0,0,0,4,4,2,2,2,0,0
"9878",4800,256,256,0,0,0,4,4,2,2,2,0,0
"9879",2736,137,137,0,0,0,4,4,2,2,2,0,0
"9880",10018,250,250,0,0,0,4,4,2,2,2,0,0
"9881",1800,137,137,0,0,0,4,0,2,2,2,3,0
"9882",15624,619,619,0,0,0,5,4,2,2,2,0,0
"9883",999999,426,426,0,0,0,5,2,2,2,2,3,0
"9884",45000,495,495,0,0,0,4,4,2,2,2,0,0
"9885",36000,500,500,0,0,0,5,0,2,2,2,0,3
"9886",6286,228,228,0,0,0,4,0,2,2,2,0,0
"9887",25000,262,262,0,0,0,4,2,2,2,2,0,0
"9888",9480,346,346,0,0,0,5,0,2,2,2,0,0
"9889",8800,153,0,0,0,0,5,2,2,2,2,3,0
"9890",6276,145,145,0,0,0,5,2,2,2,2,0,0
"9891",6576,120,0,0,0,0,5,4,2,2,2,3,0
"9892",16064,414,414,0,0,0,5,2,2,2,2,3,3
"9893",11892,274,274,0,0,0,4,4,2,2,0,3,0
"9894",28000,208,208,0,0,0,4,2,2,2,2,3,3
"9895",999999,138,138,0,0,0,4,4,2,2,2,0,0
"9896",7336,153,153,0,0,0,5,4,2,2,2,3,0
"9897",25480,400,99998,0,0,0,4,0,2,2,2,0,0
"9898",11100,619,99998,0,0,0,5,0,2,2,2,0,0
"9899",14000,500,99998,0,0,0,4,0,2,2,2,0,0
"9900",38000,137,99998,0,0,0,4,0,2,2,2,0,0
"9901",33324,346,99998,0,0,0,5,0,2,2,2,0,0
"9902",23120,290,40,0,0,0,4,0,2,2,2,0,0
"9903",9671,137,0,0,0,0,4,0,2,2,2,3,3
"9904",36576,459,459,0,0,0,4,4,2,2,2,3,0
"9905",8448,459,459,0,0,0,5,2,2,2,2,0,0
"9906",6800,312,26,0,0,0,7,2,2,2,2,0,0
"9907",32000,651,99998,0,0,0,4,0,2,2,2,0,0
"9908",28000,646,646,0,0,0,4,2,0,2,2,3,3
"9909",25900,534,99998,0,0,0,3,0,2,2,2,0,0
"9910",6672,155,155,0,0,0,4,4,2,2,2,3,0
"9911",80000,164,164,0,0,0,4,2,2,2,2,3,0
"9912",27200,495,99998,0,0,0,4,0,2,2,2,0,0
"9913",19695,175,99998,0,0,0,5,0,2,2,2,0,0
"9914",4320,170,170,0,0,0,5,4,2,2,2,0,0
"9915",6000,288,288,0,0,0,3,4,2,2,2,0,0
"9916",20000,347,347,0,0,2,2,4,2,2,2,0,0
"9917",9772,170,170,0,0,0,2,2,2,2,2,0,0
"9918",4000,707,707,0,0,0,4,4,2,2,2,0,0
"9919",45292,894,894,0,0,0,4,4,2,2,2,3,0
"9920",7050,853,59,0,0,0,5,4,2,2,2,3,0
"9921",2348,525,163,0,0,0,3,4,2,2,2,0,0
"9922",3600,145,145,0,0,0,5,4,2,2,2,0,0
"9923",6300,268,268,0,0,0,3,4,2,2,2,0,0
"9924",9282,170,170,0,0,0,4,4,2,2,2,0,0
"9925",999999,137,137,0,0,0,4,4,2,2,2,0,0
"9926",25000,629,629,0,0,0,5,4,2,2,2,3,0
"9927",12000,498,248,0,0,0,5,4,2,2,2,0,0
"9928",14000,135,135,0,0,0,5,4,2,2,2,3,0
"9929",41671,619,619,0,0,0,5,2,2,2,2,0,0
"9930",999999,336,336,0,0,0,3,4,2,2,2,0,0
"9931",12832,153,0,0,0,0,5,0,2,2,2,3,3
"9932",21756,495,495,0,0,0,4,4,2,2,2,3,0
"9933",7860,209,209,0,0,0,5,0,2,2,2,3,0
"9934",117000,675,675,0,0,0,3,0,2,2,2,0,3
"9935",10800,600,99998,0,0,0,4,0,2,2,2,0,0
"9936",21454,700,700,0,0,0,4,4,2,2,2,3,0
"9937",26000,850,850,0,0,0,4,4,2,2,2,3,0
"9938",15000,850,850,0,0,0,4,4,2,2,2,0,0
"9939",51000,650,650,0,0,0,3,0,2,2,2,3,0
"9940",22200,670,670,0,0,0,3,0,2,2,2,3,3
"9941",11100,151,151,0,0,0,4,2,2,2,2,0,0
"9942",6676,214,0,0,0,0,4,0,2,2,2,3,3
"9943",15327,495,495,0,0,0,4,0,2,2,2,0,0
"9944",20000,316,316,0,0,0,2,4,2,2,2,0,3
"9945",50000,99999,99999,0,0,0,6,4,2,2,2,0,0
"9946",1200,570,99998,0,0,0,4,0,2,2,2,0,0
"9947",999999,99999,99999,0,0,0,3,4,2,2,2,0,0
"9948",9720,99999,99999,0,0,0,3,2,2,2,2,0,0
"9949",7000,99999,99999,0,0,0,4,0,2,2,2,0,0
"9950",45354,99999,99999,0,0,0,4,4,2,2,0,0,0
"9951",103500,99999,99999,0,0,0,4,0,2,2,2,0,0
"9952",115852,930,930,0,0,0,4,2,2,2,2,0,3
"9953",53000,1200,1200,0,0,0,4,4,2,2,2,0,0
"9954",58000,99999,99999,0,0,0,4,4,2,2,2,0,3
"9955",39000,99999,99999,0,0,0,4,0,2,2,2,0,0
"9956",999999,99999,99999,0,0,0,4,0,2,2,2,0,0
"9957",99000,99999,99999,0,0,0,6,4,2,2,2,0,0
"9958",7000,99999,99999,0,0,0,3,4,2,2,2,0,0
"9959",6200,662,129,0,0,0,3,0,2,2,2,3,3
"9960",300,645,40,0,0,0,3,2,2,2,2,0,3
"9961",14400,350,350,0,0,0,3,0,2,2,2,0,3
"9962",10400,676,676,0,0,0,3,4,2,2,2,3,3
"9963",82800,99999,99999,0,0,0,4,4,2,2,0,0,0
"9964",720,350,99998,0,0,0,4,0,2,2,2,0,0
"9965",61010,658,658,0,0,0,4,0,2,2,2,0,0
"9966",87000,99999,99999,0,0,0,5,4,2,2,2,0,0
"9967",9600,676,676,0,0,0,3,4,2,2,2,0,0
"9968",85000,819,819,0,0,0,4,4,2,2,2,0,0
"9969",61060,950,950,0,0,0,4,4,2,2,2,0,3
"9970",18000,99999,99999,0,0,0,4,4,2,2,2,0,0
"9971",87000,99999,99999,0,0,0,4,4,2,2,2,0,0
"9972",46000,99999,99999,0,0,0,5,4,2,2,2,0,0
"9973",18900,525,163,0,0,0,4,0,2,2,2,0,0
"9974",7420,673,73,0,0,0,2,2,2,2,2,3,0
"9975",-9500,561,561,0,0,0,2,2,2,2,2,3,0
"9976",4620,631,0,0,0,0,3,4,2,2,2,3,0
"9977",5500,680,485,0,0,0,4,8,2,2,2,0,3
"9978",6000,675,530,0,0,0,3,0,0,2,0,3,3
"9979",32000,710,710,0,0,0,3,2,2,2,2,0,3
"9980",15000,700,99998,0,0,0,3,4,2,2,2,0,0
"9981",79900,99999,99999,0,0,0,5,4,2,2,2,3,0
"9982",101000,99999,99999,0,0,0,4,2,2,2,2,0,0
"9983",82000,99999,99999,0,0,0,3,4,2,2,2,3,3
"9984",50054,99999,99999,0,0,2,5,2,2,2,2,0,3
"9985",57000,900,900,0,0,0,2,0,2,2,2,0,0
"9986",19000,750,99998,0,0,0,3,0,2,2,2,0,0
"9987",20144,575,575,0,0,0,4,4,2,2,2,0,0
"9988",43000,750,750,0,0,0,3,4,2,2,2,0,0
"9989",12000,650,99998,0,0,0,3,0,2,2,2,0,0
"9990",7650,650,99998,0,0,0,3,0,2,2,2,0,0
"9991",77000,672,672,0,0,0,3,2,2,2,2,0,3
"9992",57000,700,700,0,0,0,3,4,2,2,2,0,0
"9993",47000,650,99998,0,0,0,3,0,2,2,2,0,0
"9994",66000,609,609,0,0,0,4,4,2,2,2,0,0
"9995",41000,850,850,0,0,0,6,4,2,2,2,3,3
"9996",34000,800,800,0,0,0,4,4,2,2,2,3,0
"9997",27200,625,625,0,0,0,3,4,2,2,2,0,0
"9998",50007,99999,99999,0,0,0,3,4,0,0,0,0,0
"9999",21600,239,239,0,0,0,3,4,2,2,2,0,0
"10000",5600,500,99998,0,0,0,1,0,2,2,2,0,0
"10001",10000,910,910,0,0,0,3,0,2,2,2,0,3
"10002",12000,700,700,0,0,0,4,4,2,2,2,0,0
"10003",170000,1052,1052,0,0,0,4,0,2,2,2,0,0
"10004",100000,875,875,0,0,0,4,4,2,2,2,0,0
"10005",42000,700,700,0,0,0,5,4,2,2,2,0,0
"10006",20800,750,0,0,0,0,5,4,2,2,2,0,0
"10007",6084,546,0,0,0,0,4,4,2,2,2,0,0
"10008",17000,682,682,0,0,0,3,4,2,2,2,3,0
"10009",12000,117,117,0,0,0,2,0,2,2,2,3,3
"10010",12000,560,99998,0,0,0,3,2,2,2,2,3,0
"10011",25000,563,99998,0,0,0,3,2,2,2,2,3,0
"10012",13200,93,93,0,0,0,4,4,2,2,2,3,3
"10013",25800,556,556,0,0,0,4,0,2,2,2,0,3
"10014",50000,413,413,0,0,0,4,4,2,2,2,0,3
"10015",69000,485,485,0,0,0,5,0,2,2,2,0,3
"10016",33000,599,599,0,0,0,5,4,2,2,2,0,0
"10017",30000,453,453,0,0,0,4,4,2,2,2,3,0
"10018",30200,890,890,0,0,0,5,4,2,2,2,3,3
"10019",52000,570,570,0,0,0,4,4,2,2,2,3,0
"10020",2400,890,890,0,0,2,7,4,2,2,2,0,3
"10021",33000,625,625,0,0,0,3,4,2,2,2,0,0
"10022",40000,99999,99999,0,0,0,5,4,2,2,2,0,0
"10023",27800,856,856,0,0,0,4,4,2,2,2,0,0
"10024",47800,675,675,0,0,0,3,4,2,2,2,0,0
"10025",3775,525,99998,0,0,0,3,2,2,2,2,3,0
"10026",8800,431,0,0,0,0,3,2,2,2,2,3,3
"10027",2520,457,100,0,0,0,3,0,2,2,2,3,3
"10028",7200,476,476,0,0,0,4,0,2,2,2,3,3
"10029",5550,723,723,0,0,0,4,2,2,2,2,3,3
"10030",25900,700,700,0,0,0,4,0,0,0,0,3,0
"10031",40000,750,750,0,0,0,2,4,2,2,2,0,0
"10032",70814,1100,1100,0,0,0,4,2,2,2,2,0,3
"10033",65000,99999,99999,0,0,0,5,2,2,2,2,0,0
"10034",120950,99999,99999,0,0,0,5,4,2,2,2,3,3
"10035",6117,655,655,0,0,0,4,2,2,2,2,0,0
"10036",80500,1300,1300,0,0,0,1,4,2,2,2,0,0
"10037",50300,935,935,0,0,0,4,4,2,2,2,0,0
"10038",10800,645,186,0,0,0,3,4,2,2,2,0,0
"10039",80000,1016,1016,0,0,0,5,2,2,2,2,3,0
"10040",43000,500,500,0,0,0,2,2,2,2,2,3,3
"10041",35000,711,711,0,0,0,3,4,2,2,2,0,3
"10042",14400,287,287,0,0,0,3,4,2,2,2,0,0
"10043",23000,420,420,0,0,0,3,4,2,2,2,0,0
"10044",23000,99999,99999,0,0,0,5,4,2,2,2,0,0
"10045",25054,163,99998,0,0,0,4,4,2,2,2,0,0
"10046",13904,108,108,0,0,0,4,4,2,2,2,0,0
"10047",32352,485,185,0,0,0,4,0,2,2,2,3,3
"10048",10544,376,296,0,0,2,4,4,2,2,2,3,3
"10049",58000,800,800,0,0,0,5,2,2,2,2,0,3
"10050",41000,600,600,0,0,0,5,4,2,2,2,3,0
"10051",88000,550,550,0,0,0,3,4,2,2,2,3,0
"10052",38000,340,340,0,0,0,3,0,2,2,2,3,3
"10053",14400,101,99998,0,0,0,3,0,2,2,2,0,0
"10054",46000,88,99998,0,0,0,3,0,2,2,2,0,0
"10055",51572,656,656,0,0,0,4,2,2,2,2,3,3
"10056",163000,1100,1100,0,0,2,6,2,2,2,2,3,3
"10057",123000,850,850,0,0,0,3,4,2,2,2,0,0
"10058",6960,130,130,0,0,0,3,4,2,2,2,0,0
"10059",36000,130,130,0,0,0,5,4,2,2,2,0,0
"10060",7034,800,800,0,0,0,3,4,2,2,2,0,0
"10061",100000,297,297,0,0,0,3,4,2,2,2,0,0
"10062",8400,99999,99999,0,0,0,5,4,2,2,2,0,0
"10063",21432,99999,99999,0,0,0,5,0,2,2,2,0,0
"10064",6800,99999,99999,0,0,0,5,4,2,2,2,0,0
"10065",35540,3817,99998,0,0,0,5,0,2,2,2,0,0
"10066",7001,367,117,0,0,0,3,4,2,2,2,3,3
"10067",3000,426,176,0,0,0,4,4,2,2,2,0,0
"10068",8000,682,682,0,0,0,3,4,2,2,2,0,0
"10069",50000,559,559,0,0,0,3,4,2,2,2,3,3
"10070",16680,459,150,0,0,0,2,4,2,2,2,0,0
"10071",16000,725,725,0,0,0,2,4,2,2,2,3,0
"10072",2800,703,81,0,0,0,2,2,2,2,2,3,3
"10073",101921,1168,1168,0,0,0,5,4,2,2,2,3,0
"10074",18000,700,700,0,0,0,3,4,2,2,2,0,0
"10075",30000,1168,1168,0,0,0,3,4,2,2,2,0,3
"10076",15272,420,270,0,0,0,5,0,2,0,0,3,3
"10077",105000,450,450,0,0,0,4,4,2,2,0,0,0
"10078",57000,668,668,0,0,0,5,4,2,2,2,3,0
"10079",22450,342,342,0,0,0,5,4,2,2,2,3,0
"10080",67000,690,650,0,0,0,4,2,2,2,2,3,0
"10081",10000,448,372,0,0,0,5,4,2,2,2,3,0
"10082",10000,428,428,0,0,0,4,4,2,2,2,3,0
"10083",36600,536,536,0,0,0,4,4,2,2,2,0,0
"10084",16480,536,99998,0,0,0,4,2,2,0,2,3,3
"10085",21900,500,500,0,0,0,3,4,2,2,2,0,0
"10086",12864,296,296,0,0,0,4,0,2,2,2,3,3
"10087",-18158,500,500,0,0,0,3,4,2,2,2,3,0
"10088",24000,304,304,0,0,0,3,4,2,2,2,0,0
"10089",38200,550,550,0,0,0,5,2,2,2,2,3,0
"10090",7200,690,650,0,0,0,4,4,2,2,2,0,0
"10091",4368,782,782,0,0,0,5,4,2,2,2,3,0
"10092",25304,99999,99999,0,0,0,4,4,2,2,2,0,0
"10093",6276,99999,99999,0,0,0,5,4,2,2,2,0,0
"10094",3500,800,800,0,0,0,4,0,2,2,2,0,3
"10095",29235,609,609,0,0,0,5,0,2,2,2,0,3
"10096",15000,571,571,0,0,0,5,4,2,2,2,0,0
"10097",19671,650,99998,0,0,0,4,0,2,2,2,0,0
"10098",32000,457,457,0,0,0,4,4,2,2,2,0,0
"10099",19820,557,557,0,0,0,6,4,2,2,2,3,0
"10100",12000,310,100,0,0,0,3,4,2,2,2,3,0
"10101",74000,950,950,0,0,0,4,2,2,2,2,3,0
"10102",31000,1056,1056,0,0,0,4,2,2,2,2,3,0
"10103",28000,862,862,0,0,0,4,2,2,2,2,3,0
"10104",725,166,166,0,0,0,4,0,2,2,2,3,3
"10105",7500,125,125,0,0,0,3,0,2,2,2,0,0
"10106",12200,650,650,0,0,0,4,4,2,2,2,3,0
"10107",39000,650,650,0,0,0,4,4,2,2,2,3,0
"10108",52500,549,549,0,0,0,4,2,2,2,2,3,0
"10109",29000,725,725,0,0,0,3,2,2,2,2,0,0
"10110",12834,653,236,0,0,0,2,4,2,2,2,0,0
"10111",19680,186,186,0,0,0,4,4,2,2,2,0,0
"10112",46036,600,600,0,0,0,1,4,2,2,2,0,0
"10113",14500,800,99998,0,0,0,3,0,2,2,2,0,0
"10114",20000,575,575,0,0,0,1,4,2,2,2,0,0
"10115",13592,600,450,0,0,0,3,4,2,2,2,0,0
"10116",12320,625,625,0,0,0,3,4,2,2,2,3,0
"10117",9308,600,600,0,0,0,4,4,2,2,2,3,3
"10118",6960,300,300,0,0,0,4,0,2,2,2,3,0
"10119",16700,410,410,0,0,0,3,2,2,4,2,3,0
"10120",13904,424,424,0,0,0,4,4,2,2,2,3,3
"10121",88000,610,610,0,0,0,3,2,2,2,2,0,0
"10122",62000,534,534,0,0,0,5,4,2,2,2,3,3
"10123",35500,557,557,0,0,0,3,0,2,2,2,3,3
"10124",17100,564,564,0,0,0,6,4,2,2,2,0,0
"10125",10000,570,570,0,0,0,5,2,2,2,2,3,0
"10126",50000,700,700,0,0,0,4,4,2,2,2,0,0
"10127",37000,645,645,0,0,0,5,0,2,2,2,0,0
"10128",61000,660,660,0,0,0,3,4,2,2,2,0,0
"10129",36000,650,99998,0,0,0,3,0,2,2,2,0,0
"10130",84000,99999,99999,0,0,0,5,4,2,2,2,0,3
"10131",56000,553,553,0,0,0,4,4,2,2,2,0,0
"10132",13200,130,130,0,0,0,4,4,2,2,2,3,3
"10133",40000,500,500,0,0,0,4,0,2,2,2,0,3
"10134",999999,600,600,0,0,0,1,2,2,2,2,0,0
"10135",30000,750,750,0,0,0,3,2,2,2,2,0,0
"10136",5500,730,26,0,0,0,3,2,2,2,2,3,3
"10137",4224,480,480,0,0,0,5,4,2,2,2,0,0
"10138",87510,689,689,0,0,0,6,4,2,2,2,3,3
"10139",20376,549,549,0,0,0,4,0,2,2,2,3,3
"10140",15000,133,133,0,0,0,3,4,2,2,2,0,0
"10141",999999,270,270,0,0,0,4,4,2,2,2,0,0
"10142",15600,135,135,0,0,0,4,4,2,2,2,0,0
"10143",4080,227,0,0,0,0,4,4,2,2,2,0,0
"10144",79059,608,608,0,0,0,5,4,2,2,2,0,0
"10145",107000,875,875,0,0,0,5,4,2,2,2,3,3
"10146",86000,1100,1100,0,0,0,5,4,2,2,2,0,0
"10147",60800,540,540,0,0,0,7,4,2,2,2,3,3
"10148",42082,330,330,0,0,0,4,4,0,2,0,0,0
"10149",7500,480,480,0,0,0,2,4,2,2,2,0,0
"10150",8500,270,270,0,0,0,2,4,0,2,0,0,0
