"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","cond_wall","cond_floor","cond_windows","cond_stairway","X_35a","X_38a"
"4160",999998,99999,NA,0,2,9,6,9,2,2,2,2,2
"4161",65000,99999,NA,0,2,9,5,11,2,2,2,1,2
"4162",50000,99999,NA,0,2,9,7,9,2,2,2,2,2
"4163",999998,99999,NA,0,1,9,4,9,0,2,0,2,2
"4164",10686,417,NA,0,2,4,3,13,2,2,2,1,1
"4165",18200,396,NA,0,2,9,3,9,2,2,2,2,2
"4166",10000,475,NA,0,2,9,5,9,2,2,2,2,2
"4167",27000,399,NA,0,2,9,4,9,2,2,2,2,2
"4168",999998,244,NA,0,1,5,5,11,2,2,2,1,1
"4169",999998,436,NA,0,2,9,3,9,2,2,2,1,2
"4170",13500,366,NA,0,2,9,4,9,2,2,2,1,2
"4171",7392,749,NA,0,2,5,5,11,2,2,2,1,1
"4172",999998,535,NA,0,2,8,3,9,2,2,2,8,8
"4173",5760,253,NA,0,2,9,5,9,2,2,2,1,2
"4174",6500,360,NA,0,2,9,3,9,2,2,2,1,2
"4175",8184,278,NA,0,2,5,5,11,2,2,2,1,1
"4176",58700,99999,NA,0,2,9,8,9,2,2,2,1,2
"4177",19787,335,NA,0,2,9,3,9,2,2,2,2,1
"4178",8628,619,NA,0,2,9,5,13,2,2,2,2,2
"4179",999998,99999,NA,0,2,9,4,9,2,2,2,2,1
"4180",19896,99999,NA,0,1,9,5,9,2,2,2,2,2
"4181",17000,792,NA,0,2,9,4,9,2,2,2,2,2
"4182",999998,99999,NA,0,2,9,6,9,2,2,0,2,2
"4183",57607,516,NA,0,2,2,4,9,2,2,0,2,2
"4184",21000,634,NA,0,1,9,4,9,2,2,2,2,1
"4185",12000,750,NA,0,2,2,7,9,0,2,2,2,1
"4186",69000,99999,NA,0,2,9,5,9,2,2,2,2,2
"4187",9600,355,NA,0,2,9,3,9,2,2,2,2,1
"4188",58000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4189",24000,400,NA,0,2,9,3,9,2,2,2,2,1
"4190",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"4191",999998,99998,NA,0,2,8,3,9,0,2,2,8,8
"4192",3600,99999,NA,0,2,9,7,9,2,2,2,2,2
"4193",67000,99999,NA,0,2,9,4,9,2,2,2,2,2
"4194",13700,400,NA,8,2,5,4,13,2,2,2,1,1
"4195",999998,99999,NA,0,2,9,6,9,2,2,2,2,2
"4196",30000,800,NA,0,2,9,4,9,2,2,2,2,2
"4197",999998,99999,NA,0,2,9,8,9,2,2,2,2,2
"4198",51800,99999,NA,0,2,9,6,9,2,2,2,2,2
"4199",22600,467,NA,0,2,5,3,11,2,2,2,1,2
"4200",24700,498,NA,0,1,4,3,5,2,2,2,1,1
"4201",25000,353,NA,0,2,9,1,9,2,2,2,2,2
"4202",999998,316,NA,0,2,9,3,9,2,2,2,1,1
"4203",999998,459,NA,0,2,8,4,9,2,2,2,8,8
"4204",36000,525,NA,0,2,5,4,9,2,2,2,1,1
"4205",15000,440,NA,0,1,9,5,9,2,2,2,2,2
"4206",25500,450,NA,0,2,9,4,9,2,2,2,2,2
"4207",8540,250,NA,0,2,9,6,13,2,2,2,1,1
"4208",24000,750,NA,0,2,9,3,13,2,2,2,2,1
"4209",12000,362,NA,0,2,9,3,9,2,2,2,2,2
"4210",999998,300,NA,1,2,4,2,13,6,4,4,1,1
"4211",103000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4212",999998,350,NA,0,2,9,5,11,2,2,2,1,1
"4213",109000,950,NA,0,2,9,7,9,2,2,2,2,2
"4214",50000,99999,NA,0,2,9,8,9,2,2,2,2,2
"4215",12492,241,NA,0,2,9,5,9,2,2,2,2,2
"4216",74000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4217",15840,550,NA,0,2,9,6,9,0,2,0,2,2
"4218",999998,460,NA,0,2,9,1,9,2,2,2,2,2
"4219",6700,350,NA,0,1,5,4,9,2,2,2,2,2
"4220",31000,99999,NA,0,2,9,6,9,2,2,2,2,1
"4221",34224,420,NA,0,1,9,3,9,2,2,2,2,2
"4222",999999,99998,NA,1,1,3,2,9,2,2,2,2,2
"4223",999998,301,NA,0,2,5,4,13,2,2,2,1,1
"4224",100000,99999,NA,0,2,9,7,9,2,2,2,2,2
"4225",9000,162,NA,0,2,5,6,13,2,2,2,1,1
"4226",18000,220,NA,0,2,9,6,13,2,2,2,1,1
"4227",999999,99999,NA,0,2,9,4,9,2,2,2,2,2
"4228",51460,215,NA,0,2,5,1,5,8,2,2,1,2
"4229",6100,505,NA,0,2,9,3,9,2,2,2,2,2
"4230",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"4231",999998,325,NA,0,1,9,3,9,2,2,2,8,2
"4232",30000,99999,NA,0,2,2,5,9,2,2,2,2,2
"4233",999998,941,NA,0,8,8,5,9,2,2,0,8,8
"4234",48000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4235",73500,681,NA,0,2,9,3,11,2,2,2,2,2
"4236",50000,700,NA,0,2,9,2,9,2,2,2,2,2
"4237",19500,99999,NA,0,2,9,3,9,2,2,2,2,2
"4238",61000,99999,NA,0,2,9,7,9,2,2,2,2,2
"4239",50000,370,NA,0,2,4,3,11,2,2,2,2,1
"4240",999998,1178,NA,0,2,9,5,9,2,2,2,2,2
"4241",999998,1075,NA,0,2,8,3,9,2,2,2,8,8
"4242",56000,99999,NA,0,2,9,8,9,2,2,2,2,2
"4243",30000,99999,NA,0,2,9,8,1,0,2,0,2,2
"4244",30000,900,NA,0,1,9,6,11,2,2,2,2,1
"4245",999998,900,NA,0,2,9,3,9,2,2,2,2,2
"4246",999998,99998,NA,0,2,9,1,9,0,2,2,2,2
"4247",25000,99999,NA,0,2,9,5,9,2,2,0,2,2
"4248",110000,1460,NA,0,2,9,3,9,2,2,2,2,2
"4249",999998,99999,NA,0,2,8,5,9,2,2,2,8,8
"4250",53500,99999,NA,0,1,9,4,9,2,2,2,2,2
"4251",25000,315,NA,0,2,9,2,9,2,2,2,2,2
"4252",61000,99999,NA,0,2,9,8,9,2,2,2,2,2
"4253",999998,99999,NA,0,1,9,7,9,2,2,2,2,2
"4254",999998,500,NA,0,2,9,1,9,2,2,2,2,1
"4255",28640,498,NA,0,1,9,3,9,2,2,2,2,1
"4256",65000,1026,NA,0,2,9,3,9,2,2,2,2,2
"4257",16248,414,NA,0,2,9,3,9,2,2,0,2,2
"4258",65150,952,NA,0,2,9,2,9,2,2,0,2,2
"4259",999998,99998,NA,0,2,9,4,9,2,2,2,2,2
"4260",43400,99999,NA,0,2,9,6,9,2,2,2,2,2
"4261",999998,582,NA,0,2,9,3,9,2,2,0,2,2
"4262",35800,99999,NA,0,2,9,5,9,2,2,2,2,2
"4263",80000,99999,NA,0,2,9,3,9,0,2,2,2,2
"4264",13626,300,NA,0,2,9,6,9,2,2,2,2,2
"4265",15600,525,NA,0,2,9,2,9,2,2,2,2,2
"4266",205000,99999,NA,0,2,9,8,9,2,2,2,2,2
"4267",8788,475,NA,0,2,3,4,9,2,2,2,1,2
"4268",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"4269",5700,360,NA,0,2,9,2,13,2,2,2,2,1
"4270",5704,485,NA,0,2,9,3,9,2,2,2,2,2
"4271",14616,300,NA,0,2,9,2,11,2,2,2,2,2
"4272",999998,99999,NA,0,8,8,7,9,2,2,2,8,8
"4273",20000,99999,NA,0,2,9,7,9,2,2,2,2,2
"4274",26500,99999,NA,0,2,9,5,9,2,2,2,2,2
"4275",111500,750,NA,0,2,9,2,11,2,2,2,2,1
"4276",100000,955,NA,0,2,9,5,9,2,2,2,1,2
"4277",70000,99999,NA,0,2,9,5,9,2,2,2,2,2
"4278",20000,99999,NA,0,2,9,3,9,2,2,2,2,2
"4279",10000,99999,NA,0,2,9,4,11,2,2,2,2,2
"4280",18520,325,NA,0,2,5,4,9,6,2,2,1,2
"4281",1000,99999,NA,0,2,9,3,9,2,2,2,2,2
"4282",77100,400,NA,0,2,9,3,9,2,2,2,2,2
"4283",999998,1100,NA,0,2,8,5,9,2,2,2,8,8
"4284",51000,550,NA,0,2,2,1,11,2,2,2,1,2
"4285",22786,99999,NA,0,2,9,3,9,2,2,2,2,2
"4286",150026,99999,NA,0,2,9,4,9,2,2,2,2,2
"4287",9432,290,NA,0,2,9,3,9,2,2,2,2,2
"4288",94600,99999,NA,0,2,9,6,11,0,2,0,1,1
"4289",14600,450,NA,0,2,9,3,9,2,2,0,2,1
"4290",185001,2200,NA,0,2,9,4,9,2,2,0,2,2
"4291",75000,99999,NA,0,2,9,4,9,2,2,2,2,2
"4292",17424,539,NA,0,2,3,3,13,2,2,2,2,1
"4293",999998,99999,NA,0,8,8,4,9,2,2,2,8,8
"4294",4000,350,NA,0,2,9,2,9,2,2,2,2,2
"4295",58000,428,NA,0,2,9,3,9,2,2,2,2,2
"4296",67000,99999,NA,0,2,9,8,9,2,2,2,2,2
"4297",350,690,NA,0,2,5,4,13,2,2,2,2,1
"4298",33800,99999,NA,0,2,9,6,9,2,2,2,2,2
"4299",103500,99999,NA,0,2,9,8,9,2,2,2,1,2
"4300",56200,99999,NA,0,2,9,5,9,2,2,2,2,2
"4301",999998,446,NA,0,8,8,3,9,2,2,2,8,8
"4302",999998,220,NA,0,1,9,4,9,2,2,2,2,2
"4303",63000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4304",21580,377,NA,0,1,5,2,11,2,2,2,1,1
"4305",33600,422,NA,0,2,2,1,11,2,2,2,2,1
"4306",11000,670,NA,0,2,9,4,9,2,2,2,2,2
"4307",7200,210,NA,0,2,9,3,9,2,2,0,2,2
"4308",25000,609,NA,0,2,9,6,9,2,2,2,2,2
"4309",25000,99999,NA,0,2,9,4,9,2,2,2,2,2
"4310",20000,391,NA,0,8,9,9,9,2,2,2,2,2
"4311",41000,415,NA,0,2,4,5,11,2,2,2,1,1
"4312",8174,141,NA,0,2,9,2,9,2,2,2,2,2
"4313",999998,99998,NA,0,2,9,5,9,2,2,2,2,2
"4314",4840,300,NA,0,2,9,3,13,2,2,2,2,2
"4315",8000,501,NA,0,2,5,4,13,2,2,2,1,2
"4316",121000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4317",41100,1241,NA,0,2,9,3,9,2,2,0,2,2
"4318",11400,99999,NA,0,2,9,2,9,2,2,2,2,2
"4319",75000,950,NA,0,2,9,4,9,2,2,2,1,2
"4320",999999,650,NA,0,2,9,4,9,2,2,2,2,2
"4321",3450,250,NA,0,2,9,5,11,2,2,2,1,2
"4322",35500,950,NA,0,2,9,2,9,2,2,2,2,1
"4323",14624,99999,NA,0,1,9,6,9,2,2,2,2,2
"4324",104060,99999,NA,0,1,2,4,9,2,2,2,2,1
"4325",900,538,NA,0,2,9,5,11,2,2,2,2,1
"4326",96000,99999,NA,0,2,9,4,9,2,2,2,2,2
"4327",18500,99999,NA,0,2,9,5,9,2,2,0,2,2
"4328",29100,357,NA,0,2,8,4,9,2,2,2,2,1
"4329",18000,495,NA,0,2,9,3,9,2,2,2,2,2
"4330",100001,99999,NA,0,2,9,6,9,2,2,2,2,2
"4331",30000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4332",999998,99999,NA,0,8,8,3,9,2,2,0,8,8
"4333",999998,99998,NA,0,8,8,4,9,0,2,2,8,8
"4334",14000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4335",50000,575,NA,0,2,5,5,9,2,2,2,2,1
"4336",999998,99999,NA,0,2,9,5,9,2,2,2,2,1
"4337",42000,450,NA,0,2,3,4,9,2,2,2,2,1
"4338",41000,700,NA,0,2,9,6,11,2,2,2,2,2
"4339",14600,450,NA,0,8,5,4,13,2,2,2,1,1
"4340",7244,922,NA,0,2,9,4,11,2,2,0,2,2
"4341",7968,143,NA,0,2,9,4,9,2,2,2,1,2
"4342",48000,800,NA,0,2,9,4,9,2,2,2,2,2
"4343",40300,950,NA,0,1,9,7,13,2,2,2,1,2
"4344",25000,520,NA,0,2,9,4,9,2,2,2,2,2
"4345",50000,850,NA,0,2,9,4,9,2,2,2,2,2
"4346",999998,360,NA,0,2,8,4,9,2,2,2,8,8
"4347",25000,500,NA,0,2,9,4,9,2,2,2,2,2
"4348",999998,675,NA,0,2,8,4,9,2,2,2,8,8
"4349",999998,99999,NA,0,2,2,3,9,2,2,2,2,1
"4350",3700,464,NA,0,2,9,3,9,2,2,2,1,2
"4351",23000,500,NA,0,1,9,3,13,2,2,2,1,2
"4352",38100,830,NA,0,2,9,4,9,2,2,0,2,1
"4353",27000,900,NA,0,2,9,4,11,2,2,2,2,2
"4354",35000,480,NA,0,1,9,1,9,2,2,2,1,2
"4355",999998,99999,NA,0,2,9,4,9,2,2,2,1,2
"4356",43700,930,NA,0,2,9,3,9,2,2,2,1,2
"4357",3240,273,NA,0,2,9,2,11,2,2,2,1,2
"4358",4776,550,NA,0,1,9,4,9,2,2,2,2,2
"4359",61000,1520,NA,0,2,9,7,9,0,2,0,2,2
"4360",999998,500,NA,0,8,8,2,9,2,2,2,8,8
"4361",16600,99999,NA,0,2,9,5,9,2,2,2,2,2
"4362",999998,99999,NA,0,2,9,1,9,2,2,0,2,2
"4363",999998,400,NA,0,2,8,2,9,2,2,2,8,8
"4364",47000,99999,NA,0,2,9,5,9,2,2,2,2,2
"4365",19944,188,NA,0,2,3,4,13,2,2,2,2,1
"4366",60000,750,NA,0,2,8,6,9,2,2,2,2,2
"4367",999998,696,NA,0,2,9,3,11,2,2,2,2,1
"4368",36000,99999,NA,0,2,9,5,9,2,2,2,2,2
"4369",38000,99999,NA,0,2,9,5,9,2,2,2,2,2
"4370",999998,400,NA,0,2,8,4,9,0,2,0,8,8
"4371",88000,99999,NA,0,1,9,3,11,2,2,2,2,2
"4372",136160,1250,NA,0,2,9,8,11,2,2,2,2,2
"4373",24000,888,NA,0,2,9,3,11,2,2,0,2,1
"4374",90000,99999,NA,0,2,9,4,9,2,2,0,2,2
"4375",10000,99999,NA,0,2,9,4,13,2,2,2,2,2
"4376",10800,99999,NA,0,2,9,4,9,2,2,2,2,2
"4377",45000,502,NA,0,2,5,3,13,2,2,2,1,1
"4378",40000,99999,NA,0,2,9,5,9,2,2,2,2,2
"4379",31200,99999,NA,0,2,9,5,9,2,2,2,2,2
"4380",999998,578,NA,0,8,8,4,9,2,2,2,8,8
"4381",20150,585,NA,0,2,4,3,15,2,2,2,2,1
"4382",43000,99999,NA,0,2,9,2,9,2,2,2,2,2
"4383",40000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4384",75250,99999,NA,0,2,9,2,11,2,2,2,2,2
"4385",26000,925,NA,0,2,9,4,9,2,2,2,2,2
"4386",999998,552,NA,0,2,8,4,9,2,2,2,8,8
"4387",999998,99999,NA,0,2,9,6,9,2,2,2,2,2
"4388",51000,1400,NA,0,2,9,4,11,2,2,2,2,2
"4389",999998,664,NA,0,2,8,4,9,2,2,2,8,8
"4390",18225,583,NA,0,2,9,3,9,2,2,2,2,2
"4391",38700,99999,NA,0,2,9,6,9,2,2,2,2,2
"4392",10500,377,NA,0,2,9,3,11,2,2,2,2,2
"4393",999998,500,NA,0,2,9,6,9,2,2,2,2,1
"4394",20000,140,NA,0,2,9,4,9,2,2,2,2,2
"4395",999998,395,NA,0,2,8,2,9,2,2,2,8,8
"4396",11330,232,NA,0,2,9,4,11,2,2,2,2,1
"4397",27500,525,NA,0,2,5,3,11,2,2,2,1,1
"4398",50000,550,NA,0,2,9,4,9,2,2,2,2,1
"4399",999998,600,NA,1,2,9,1,9,2,2,2,2,2
"4400",19000,600,NA,0,2,9,4,9,2,2,2,1,1
"4401",999998,575,NA,0,2,8,4,9,2,2,2,8,8
"4402",999998,367,NA,0,1,9,4,9,2,2,2,2,2
"4403",39000,650,NA,0,2,5,3,1,2,2,2,1,1
"4404",29000,570,NA,0,2,9,4,9,2,2,2,1,2
"4405",30000,825,NA,0,2,9,5,9,2,2,2,2,2
"4406",27000,900,NA,0,2,9,6,9,2,2,2,2,2
"4407",9644,475,NA,0,2,9,4,11,2,2,2,1,1
"4408",4848,150,NA,0,2,5,5,13,2,2,2,2,1
"4409",5736,600,NA,0,2,9,3,9,2,2,2,2,2
"4410",10000,456,NA,0,2,2,3,9,2,2,2,1,1
"4411",4000,400,NA,0,2,9,4,11,2,2,2,1,2
"4412",999998,520,NA,0,2,9,3,9,2,2,2,2,2
"4413",999998,725,NA,0,2,9,4,9,2,2,2,2,2
"4414",999998,450,NA,0,2,8,5,9,2,2,2,8,8
"4415",44000,319,NA,0,1,4,3,9,2,2,2,1,1
"4416",44700,875,NA,0,2,9,2,11,2,2,2,2,1
"4417",999998,99999,NA,0,2,9,4,9,2,2,2,2,2
"4418",72000,550,NA,0,1,9,3,9,2,2,2,1,2
"4419",24650,477,NA,0,2,2,4,9,2,2,2,2,1
"4420",12000,200,NA,0,2,9,5,9,2,2,2,1,2
"4421",19920,325,NA,0,2,9,7,13,2,2,2,1,2
"4422",999998,350,NA,0,2,8,5,9,2,2,2,8,8
"4423",999998,900,NA,0,2,9,5,9,2,2,2,1,2
"4424",29388,394,NA,0,1,5,3,5,4,4,4,1,2
"4425",12838,446,NA,0,2,9,4,9,2,2,2,1,2
"4426",7032,125,NA,0,1,9,4,11,2,2,2,1,1
"4427",55500,99999,NA,0,2,9,6,9,0,2,0,2,1
"4428",18340,354,NA,0,1,3,3,11,2,2,2,1,1
"4429",10080,226,NA,0,2,2,3,13,2,2,2,1,2
"4430",999998,700,NA,0,1,8,2,9,2,2,2,8,8
"4431",16000,99999,NA,0,2,9,4,9,2,2,0,2,2
"4432",14600,197,NA,0,2,9,3,13,2,2,2,1,1
"4433",999998,99998,NA,0,2,9,3,9,0,2,2,2,2
"4434",18000,675,NA,0,2,2,3,9,2,2,2,2,2
"4435",999998,99999,NA,0,2,9,4,9,2,2,2,2,2
"4436",999998,99999,NA,0,2,9,4,9,2,2,2,2,2
"4437",22024,370,NA,0,2,3,3,11,2,2,0,1,1
"4438",999998,500,NA,0,2,3,2,9,0,2,0,1,2
"4439",22000,650,NA,0,2,9,1,9,2,2,2,2,2
"4440",999998,99999,NA,0,2,9,4,9,2,2,2,2,2
"4441",53800,525,NA,0,2,9,3,9,2,2,2,2,2
"4442",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"4443",10504,316,NA,0,2,9,5,13,2,2,2,2,1
"4444",140000,950,NA,0,2,3,8,9,2,2,2,2,2
"4445",18415,380,NA,0,1,9,2,11,2,2,2,1,2
"4446",20000,558,NA,0,2,3,4,11,2,2,2,1,1
"4447",999998,450,NA,0,2,9,3,11,2,2,2,1,1
"4448",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"4449",5000,335,NA,0,2,5,3,9,2,2,2,1,2
"4450",8040,350,NA,0,2,9,5,9,2,2,2,1,2
"4451",999998,250,NA,0,2,8,9,9,4,2,2,8,8
"4452",13000,292,NA,0,2,5,3,9,2,2,2,2,2
"4453",14028,99999,NA,0,2,9,6,9,2,2,2,2,2
"4454",19036,503,NA,0,2,9,4,9,2,2,2,2,2
"4455",15150,380,NA,0,1,5,3,15,2,2,2,1,1
"4456",5952,134,NA,0,1,9,3,9,2,2,2,2,2
"4457",47683,417,NA,0,1,9,1,13,2,2,0,1,1
"4458",26400,99999,NA,0,1,9,6,9,2,2,2,2,2
"4459",40000,600,NA,0,2,9,3,9,2,2,2,2,2
"4460",6912,428,NA,0,1,4,3,13,2,2,2,1,1
"4461",999998,310,NA,0,2,8,3,9,2,2,2,8,8
"4462",19000,473,NA,0,1,9,3,9,2,2,2,2,2
"4463",999998,99999,NA,0,1,8,4,9,2,2,2,8,8
"4464",999998,99999,NA,0,2,2,6,9,2,2,2,2,2
"4465",999998,198,NA,0,2,8,3,9,2,2,2,8,8
"4466",999998,99999,NA,0,2,9,3,9,2,2,2,2,2
"4467",999998,1100,NA,0,2,8,3,9,2,2,2,8,8
"4468",120000,1100,NA,0,2,5,3,11,2,2,2,1,2
"4469",56000,99999,NA,0,2,9,6,9,2,2,2,2,1
"4470",5916,236,NA,0,2,5,4,9,2,2,2,1,2
"4471",14932,99999,NA,0,2,3,4,9,2,2,2,2,2
"4472",100000,650,NA,0,1,9,4,11,2,2,2,1,1
"4473",792,99998,NA,0,2,9,5,9,2,2,2,2,2
"4474",24000,455,NA,0,2,9,5,9,2,2,2,2,2
"4475",100000,99999,NA,0,2,9,8,11,2,2,2,2,2
"4476",90000,1200,NA,0,2,9,3,9,2,2,2,8,2
"4477",30000,500,NA,0,2,9,3,9,2,2,2,2,2
"4478",100000,99999,NA,0,2,9,7,9,2,2,2,2,1
"4479",2040,320,NA,0,2,9,3,13,2,2,2,2,1
"4480",95000,99999,NA,0,2,9,4,9,2,2,2,2,2
"4481",35000,425,NA,0,2,9,4,9,2,2,2,2,2
"4482",11364,508,NA,0,2,9,5,11,2,2,2,1,1
"4483",24900,99999,NA,0,2,9,3,11,2,2,2,2,1
"4484",60000,1800,NA,0,2,9,4,11,2,2,2,1,2
"4485",75000,1300,NA,0,2,9,2,9,2,2,2,1,2
"4486",999998,800,NA,0,2,5,6,13,2,2,2,8,2
"4487",40000,99999,NA,0,2,9,7,9,2,2,2,2,2
"4488",5600,162,NA,0,2,9,5,13,2,2,2,2,1
"4489",7152,167,NA,0,2,9,4,9,2,2,2,1,1
"4490",16757,377,NA,0,2,3,5,13,2,2,2,1,1
"4491",45000,1200,NA,0,2,9,3,11,2,2,2,2,1
"4492",999998,250,NA,0,2,2,3,9,2,2,2,2,2
"4493",30000,625,NA,0,2,9,5,9,2,2,2,2,2
"4494",2616,278,NA,0,2,9,3,5,2,2,2,1,1
"4495",6240,274,NA,0,2,9,4,9,0,2,2,2,2
"4496",100000,99999,NA,0,2,9,3,9,2,2,2,2,1
"4497",999998,99999,NA,8,8,8,6,9,2,2,2,8,8
"4498",16084,200,NA,0,2,9,3,9,2,2,2,2,2
"4499",2400,99998,NA,0,2,5,5,9,2,2,2,2,2
"4500",999998,99999,NA,0,2,9,4,9,2,2,2,2,2
"4501",999998,2200,NA,0,2,4,4,9,2,2,2,2,2
"4502",999998,400,NA,0,2,9,4,9,2,2,2,2,2
"4503",4872,250,NA,0,2,3,4,13,2,2,2,1,1
"4504",999998,560,NA,0,2,9,4,9,2,2,0,2,1
"4505",999998,400,NA,0,2,9,2,9,2,2,2,2,2
"4506",20000,415,NA,0,2,9,3,9,2,2,2,2,2
"4507",24100,99999,NA,0,2,2,5,9,2,2,2,2,2
"4508",28000,445,NA,0,2,5,3,15,2,2,2,1,1
"4509",70000,99999,NA,0,2,9,5,9,2,2,2,2,2
"4510",80000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4511",999998,375,NA,0,2,9,3,9,2,2,2,2,1
"4512",18560,421,NA,0,2,9,8,11,2,2,2,1,1
"4513",44830,338,NA,0,2,9,3,13,2,2,2,1,2
"4514",1992,286,NA,0,2,4,1,13,2,2,2,2,1
"4515",2616,194,NA,0,2,9,4,13,2,2,2,1,2
"4516",8320,180,NA,0,1,2,5,13,0,2,2,1,1
"4517",999998,276,NA,0,2,9,5,9,2,2,2,1,2
"4518",9024,226,NA,0,2,9,4,9,2,2,2,2,2
"4519",22010,630,NA,0,1,9,2,9,0,2,0,2,2
"4520",57000,99999,NA,0,2,3,4,9,2,2,2,1,2
"4521",2880,420,NA,0,2,9,3,9,2,2,2,2,1
"4522",10472,650,NA,0,2,9,4,9,2,2,2,2,2
"4523",100000,1250,NA,0,2,9,8,9,2,2,0,2,2
"4524",999998,99999,NA,0,8,8,6,9,0,2,0,8,8
"4525",999998,99999,NA,0,2,9,6,11,2,2,2,2,2
"4526",4224,400,NA,0,2,9,3,9,2,2,2,1,1
"4527",3010,650,NA,0,1,3,5,9,2,2,2,1,1
"4528",999998,500,NA,0,2,9,4,9,2,2,2,2,2
"4529",30000,480,NA,0,2,9,5,11,2,2,2,1,1
"4530",46000,750,NA,0,2,9,4,9,2,2,2,2,2
"4531",37000,800,NA,0,2,9,4,9,2,2,2,2,2
"4532",8000,525,NA,0,2,9,3,9,2,2,2,2,2
"4533",999998,99999,NA,0,2,9,6,9,2,2,2,2,2
"4534",21000,456,NA,0,2,9,3,13,2,2,2,1,1
"4535",17000,139,NA,0,2,5,4,9,2,2,2,2,1
"4536",999998,99998,NA,0,2,9,3,9,2,2,2,2,2
"4537",23000,600,NA,0,2,9,4,9,2,2,2,1,1
"4538",14576,473,NA,0,2,9,6,9,2,2,2,2,2
"4539",13000,275,NA,0,2,9,2,11,2,2,2,1,2
"4540",17000,470,NA,0,2,9,4,9,2,2,2,2,2
"4541",999998,400,NA,0,1,9,4,9,2,2,2,2,2
"4542",25000,550,NA,0,1,9,5,11,2,2,2,1,1
"4543",21000,386,NA,0,2,9,3,11,2,2,2,1,1
"4544",8244,395,NA,0,2,9,4,13,2,2,2,1,2
"4545",26600,614,NA,0,2,9,5,9,2,2,2,1,2
"4546",12348,99999,NA,0,2,2,4,9,2,2,2,2,2
"4547",999998,99999,NA,0,2,9,4,9,2,2,2,1,2
"4548",42000,700,NA,0,2,9,4,9,2,2,2,2,2
"4549",79000,99999,NA,0,1,9,4,11,2,2,2,2,1
"4550",13920,600,NA,0,2,3,3,11,2,2,2,2,1
"4551",16656,99999,NA,0,1,9,3,9,2,2,2,2,2
"4552",11700,426,NA,0,2,9,3,11,2,2,2,1,1
"4553",999998,247,NA,0,2,9,4,9,2,2,2,1,2
"4554",36000,99999,NA,0,2,9,5,9,2,2,0,2,2
"4555",5400,285,NA,0,2,9,5,9,2,2,2,2,2
"4556",32000,750,NA,0,2,9,3,11,2,2,2,2,2
"4557",999998,250,NA,0,2,9,3,9,2,2,2,2,2
"4558",999998,400,NA,0,1,9,5,9,2,2,2,1,2
"4559",10800,99999,NA,0,1,9,5,9,0,2,2,2,2
"4560",7500,400,NA,0,2,9,1,9,2,2,2,2,2
"4561",40000,801,NA,0,2,9,4,9,2,2,2,2,2
"4562",999998,850,NA,0,2,9,5,9,2,2,2,2,2
"4563",4334,99999,NA,0,2,9,5,9,2,2,2,2,2
"4564",32275,99999,NA,0,2,9,6,9,2,2,2,2,2
"4565",23000,99999,NA,0,2,9,4,9,2,2,2,2,2
"4566",15000,400,NA,0,2,9,5,9,0,2,0,2,2
"4567",15000,540,NA,0,2,9,3,9,2,2,2,2,2
"4568",999998,450,NA,0,2,8,3,9,2,2,2,8,8
"4569",9600,383,NA,0,2,9,3,9,2,2,2,2,2
"4570",69000,99999,NA,0,2,9,8,8,2,2,2,2,2
"4571",29000,600,NA,0,1,9,4,9,2,2,2,1,2
"4572",11300,415,NA,0,1,5,3,11,2,2,2,1,1
"4573",2400,480,NA,0,2,9,3,9,2,2,2,2,2
"4574",6228,207,NA,0,2,9,3,9,2,2,2,2,2
"4575",30000,527,NA,0,2,9,2,9,2,2,2,2,2
"4576",1300,88,NA,0,2,9,3,13,2,2,2,1,1
"4577",999998,99998,NA,0,2,9,4,9,2,2,2,2,2
"4578",28600,600,NA,0,2,9,2,9,2,2,2,2,2
"4579",999998,230,NA,0,2,9,3,9,2,2,2,2,2
"4580",999998,99999,NA,0,2,8,5,9,2,2,2,8,8
"4581",999998,99999,NA,0,2,9,5,9,2,2,2,2,2
"4582",1768,99999,NA,1,1,8,4,5,8,6,2,1,1
"4583",57000,99999,NA,0,2,9,6,9,2,2,2,2,2
"4584",999998,1000,NA,0,2,9,7,9,2,2,2,2,2
"4585",999998,750,NA,0,2,8,6,9,2,2,2,8,8
"4586",20260,387,NA,0,2,4,5,11,2,2,2,1,2
"4587",54000,99999,NA,0,2,2,5,9,0,2,0,1,2
"4588",13000,465,NA,0,1,9,4,13,2,2,2,2,1
"4589",22400,1325,NA,0,2,2,4,9,2,2,2,1,2
