"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","cond_wall","cond_floor","cond_windows","cond_stairway","X_35a","X_38a"
"5846",73600,99999,99999,1,2,2,4,0,2,2,2,2,2
"5847",78000,1500,1500,1,2,9,7,0,2,2,2,2,2
"5848",7200,1956,0,1,2,9,3,0,2,2,2,2,2
"5849",1080,2170,50,1,2,9,3,0,2,2,2,2,2
"5850",30000,1125,1125,1,2,9,3,0,2,2,2,2,2
"5851",43000,2000,2000,1,2,9,5,0,2,2,2,2,2
"5852",130000,99999,99999,1,2,9,2,2,0,0,2,2,2
"5853",33840,1000,1000,1,2,9,4,0,2,2,2,2,2
"5854",76300,99999,99999,1,2,9,6,0,2,2,2,2,2
"5855",259700,99999,99999,1,8,9,6,0,2,2,2,2,2
"5856",310000,7688,7711,1,2,2,5,0,2,2,2,2,2
"5857",130000,7688,7711,1,2,2,6,0,2,2,2,1,2
"5858",9600,99999,99999,1,2,9,2,2,0,2,0,2,2
"5859",87500,99999,99999,1,2,9,8,0,2,2,2,2,2
"5860",22000,1830,1830,1,2,8,4,0,0,2,2,8,8
"5861",44000,1050,1050,1,8,3,2,0,2,2,2,2,1
"5862",200000,99999,99999,1,2,9,3,0,0,2,2,2,2
"5863",30000,99999,99999,1,2,9,2,0,2,2,2,2,2
"5864",340000,99999,99999,1,2,9,8,0,2,2,2,1,2
"5865",80000,1750,99998,1,8,8,8,0,2,2,2,8,8
"5866",17000,99999,99999,1,2,9,6,0,2,2,2,8,2
"5867",90000,99999,99999,1,2,9,6,0,2,2,2,2,2
"5868",105000,99999,99999,1,2,9,8,0,2,2,2,2,2
"5869",38300,800,800,1,2,9,5,0,2,2,2,1,2
"5870",130000,99999,99999,1,2,9,8,0,2,2,2,2,2
"5871",231800,99999,99999,1,2,9,8,0,2,2,2,2,2
"5872",240000,99999,99999,1,2,9,6,0,2,2,2,2,2
"5873",105000,99999,99999,1,2,9,7,0,2,2,2,2,2
"5874",143000,99999,99999,1,2,9,6,0,2,2,2,2,2
"5875",180000,99999,99999,1,2,9,6,0,2,2,2,2,2
"5876",219000,99999,99999,1,8,8,5,0,2,2,2,8,8
"5877",35000,99999,99999,1,2,9,5,0,2,2,2,2,2
"5878",75000,1391,1391,1,2,9,1,0,2,2,2,2,2
"5879",110000,1600,1600,1,2,9,2,0,2,2,2,2,2
"5880",172000,99999,99999,1,2,9,4,0,2,2,2,2,2
"5881",80000,1400,1400,1,2,9,3,0,2,2,2,2,2
"5882",265000,99999,99999,1,2,9,4,0,2,2,2,2,2
"5883",66000,2000,2000,1,2,9,5,0,2,2,2,2,2
"5884",125000,2100,850,1,2,9,4,0,2,2,2,2,2
"5885",110000,2800,2800,1,2,9,7,0,2,2,2,8,2
"5886",78000,1048,1048,1,2,9,4,0,2,2,2,2,2
"5887",800,1114,148,1,2,9,1,0,2,2,2,2,2
"5888",835,1200,194,1,2,9,1,0,2,2,2,2,2
"5889",225000,4900,4900,1,2,9,3,0,2,2,2,2,2
"5890",356000,5000,5000,1,2,9,4,0,2,2,2,2,2
"5891",40000,2900,2900,1,2,9,1,0,2,2,2,2,2
"5892",30356,2100,2100,1,2,9,1,0,2,2,2,2,2
"5893",235000,3180,3180,1,2,9,2,0,2,2,2,2,2
"5894",25000,2000,2000,1,2,9,1,0,2,2,2,2,2
"5895",240000,2700,2700,1,2,9,2,0,2,2,2,2,2
"5896",295000,99999,99999,1,2,9,5,0,2,2,2,2,2
"5897",180000,99999,99999,1,2,3,4,0,2,2,2,2,2
"5898",1280506,99999,99999,1,2,4,4,0,2,2,2,2,2
"5899",476658,99999,99999,1,1,4,4,2,2,2,2,2,2
"5900",18000,1800,1800,1,2,9,5,0,0,2,2,2,2
"5901",265000,99999,99999,1,2,9,4,0,2,2,0,2,2
"5902",64909,1470,1470,1,2,2,4,2,2,2,0,2,2
"5903",85000,99999,99999,1,1,9,4,0,2,2,2,2,2
"5904",105000,99999,99999,1,2,9,5,0,2,2,2,2,2
"5905",185000,2750,2750,1,2,9,3,0,2,2,2,2,1
"5906",105000,2200,2200,1,2,9,5,0,2,2,2,2,2
"5907",100000,2900,2900,1,2,9,5,0,2,2,2,2,2
"5908",50000,2850,2850,1,2,9,4,0,2,2,2,2,1
"5909",350000,3800,3800,1,2,9,3,0,2,2,2,2,1
"5910",591669,3070,3070,1,2,2,3,0,2,2,2,2,2
"5911",172000,4100,4100,1,2,9,3,0,2,2,2,2,2
"5912",530072,7688,7711,1,2,9,5,0,2,2,0,2,1
"5913",189000,3434,3434,1,2,9,2,0,2,2,2,2,2
"5914",115000,3800,3800,1,2,9,4,0,2,2,2,2,2
"5915",170000,2700,2700,1,2,9,1,0,2,2,2,2,2
"5916",95000,2900,2900,1,2,9,3,0,2,2,2,2,2
"5917",90000,1100,1100,1,2,9,3,0,2,2,2,2,2
"5918",90000,1800,1800,1,2,9,2,0,2,2,2,2,2
"5919",164000,2900,2900,1,2,9,3,0,2,2,2,2,2
"5920",375000,3700,3700,1,2,9,3,0,2,2,2,2,2
"5921",250040,7688,7711,1,2,9,3,0,2,2,2,2,2
"5922",80000,3700,3700,1,8,8,2,0,2,2,2,8,8
"5923",80000,3500,3500,1,2,2,2,0,2,2,2,2,2
"5924",315000,99999,99999,1,2,9,5,0,0,2,2,2,1
"5925",360100,99999,99999,1,2,2,4,0,0,2,0,2,2
"5926",50000,99999,99999,1,2,2,4,0,2,2,2,2,2
"5927",86000,99999,99999,1,2,9,4,0,2,2,2,2,2
"5928",120000,2825,2825,1,2,9,3,0,2,2,0,2,2
"5929",65000,2400,2400,1,8,8,3,0,2,2,0,8,8
"5930",49000,2650,2650,1,2,9,3,0,2,2,0,2,2
"5931",173000,2650,2650,1,2,9,2,0,2,2,0,2,2
"5932",282500,99999,99999,1,2,9,4,0,2,2,2,2,2
"5933",140000,1400,1400,1,2,9,3,0,2,2,2,2,2
"5934",15000,99999,99999,1,2,9,3,0,2,2,2,2,2
"5935",160000,1900,1900,1,1,5,3,0,2,2,2,1,2
"5936",185000,2650,2650,1,2,9,3,0,2,2,2,2,2
"5937",185000,3675,3675,1,1,2,5,0,2,2,2,2,2
"5938",75000,3675,3675,1,2,9,4,0,0,2,2,2,2
"5939",60000,99999,99999,1,2,9,3,0,2,2,2,2,2
"5940",115000,99999,99999,1,2,9,5,0,2,2,2,2,2
"5941",98000,2150,2150,1,2,2,3,0,2,2,2,2,2
"5942",117000,3000,3000,1,2,8,5,0,2,2,2,8,8
"5943",120000,2999,2999,1,2,9,6,0,2,2,2,2,2
"5944",178000,2799,2799,1,2,9,7,0,2,2,2,2,2
"5945",1523606,4550,4550,1,2,9,4,0,2,2,2,2,2
"5946",249500,3350,3350,1,2,9,2,0,2,2,2,2,2
"5947",330000,3500,3500,1,2,2,4,0,2,2,2,2,2
"5948",235000,5350,5350,1,2,9,4,0,2,2,2,2,2
"5949",200000,2800,2800,1,2,9,1,0,2,2,2,2,2
"5950",146000,2505,2505,1,2,9,1,0,2,2,0,2,2
"5951",307000,4000,4000,1,2,9,5,0,2,2,2,2,2
"5952",137000,3200,3200,1,2,9,6,0,0,2,0,2,2
"5953",82000,3150,3150,1,2,9,3,0,2,2,2,2,2
"5954",200000,3000,3000,1,2,9,2,0,2,2,2,2,2
"5955",50000,2900,2900,1,2,9,3,0,2,2,2,2,2
"5956",115000,4750,4750,1,2,9,5,4,0,2,2,2,2
"5957",180000,3000,3000,1,2,9,2,0,2,2,2,2,2
"5958",85000,5038,5038,1,2,9,3,0,2,2,2,2,2
"5959",100000,3670,3670,1,2,9,2,0,2,2,2,2,2
"5960",182000,4250,4250,1,2,9,2,0,2,2,0,2,2
"5961",541658,3800,3800,1,2,9,2,0,2,2,2,2,2
"5962",40000,2500,2500,1,2,9,1,0,2,2,2,2,2
"5963",110000,2875,2875,1,1,9,1,0,2,2,2,2,2
"5964",328370,99999,99999,1,2,9,4,0,2,2,2,2,2
"5965",8000,3670,3670,1,2,9,3,0,2,2,2,2,2
"5966",145000,3500,3500,1,2,9,5,0,2,2,2,2,2
"5967",86000,1500,1500,1,2,9,2,0,2,2,2,2,2
"5968",26000,1040,1040,1,2,9,5,0,2,2,2,2,2
"5969",95000,2600,2600,1,2,9,1,0,2,2,2,2,2
"5970",114500,3545,3545,1,2,9,3,0,2,2,2,2,2
"5971",160000,99999,99999,1,2,9,2,0,2,2,2,2,1
"5972",296000,99999,99999,1,2,3,4,0,2,2,2,1,2
"5973",75000,2400,2400,1,2,9,3,0,2,2,2,2,2
"5974",60000,2595,895,1,2,9,6,0,2,2,0,2,2
"5975",1273606,2650,2650,1,2,9,3,0,2,2,2,1,2
"5976",167000,3400,3400,1,2,9,5,0,2,2,2,2,2
"5977",81600,3400,3400,1,2,9,6,0,2,2,2,2,2
"5978",148000,3400,3400,1,2,9,5,0,2,2,2,2,2
"5979",48000,250,250,1,2,5,3,6,6,2,2,1,2
"5980",22800,332,0,1,1,9,5,4,6,2,2,1,1
"5981",30000,750,750,2,2,9,4,6,6,2,2,1,1
"5982",24500,302,302,1,2,9,4,2,6,2,2,1,1
"5983",67600,1800,1800,1,2,9,3,0,2,2,2,2,2
"5984",19332,500,500,1,2,2,4,2,2,2,2,1,1
"5985",30000,500,500,1,1,5,4,4,2,2,2,2,2
"5986",15480,450,450,1,2,9,4,0,2,2,2,1,2
"5987",15000,247,247,1,2,4,4,2,2,2,2,1,2
"5988",9999999,1200,350,1,2,9,4,0,2,2,2,2,2
"5989",34000,1200,350,1,2,9,4,0,2,2,2,2,2
"5990",26000,362,362,1,2,9,5,0,2,2,2,2,2
"5991",83560,500,500,1,1,9,4,2,2,2,2,2,2
"5992",9800,450,450,1,2,9,5,4,2,2,2,1,1
"5993",95000,99999,99999,1,2,9,5,0,2,2,2,2,2
"5994",129000,99999,99999,1,2,9,6,2,2,2,2,2,2
"5995",25500,700,700,1,2,9,2,0,2,2,2,1,1
"5996",35848,1200,1200,1,2,9,2,0,2,2,2,2,1
"5997",14928,979,423,1,2,9,4,2,2,2,2,1,2
"5998",6192,908,908,1,2,9,3,0,2,2,2,2,8
"5999",33900,1056,1056,1,2,9,2,0,2,2,2,2,2
"6000",62240,1200,1200,1,2,9,3,0,2,2,2,2,2
"6001",32000,945,945,1,2,4,3,4,2,2,2,2,1
"6002",44528,1450,1450,1,2,9,3,0,2,2,2,2,2
"6003",51490,1060,1060,1,2,3,3,0,2,2,2,2,1
"6004",29724,694,694,1,2,5,3,0,2,2,2,2,1
"6005",24394,300,300,1,2,9,4,0,2,2,2,2,2
"6006",80500,600,600,1,2,9,4,0,2,2,2,2,2
"6007",17040,399,399,1,2,3,3,0,2,2,2,2,1
"6008",274200,99999,99999,1,2,9,7,0,2,2,0,2,2
"6009",150000,99999,99999,1,2,9,3,0,2,2,0,2,2
"6010",210000,99999,99999,1,2,9,5,0,2,2,0,2,2
"6011",104044,99999,99999,1,8,8,3,0,2,2,0,8,8
"6012",140000,99999,99999,1,2,9,4,0,2,2,0,2,2
"6013",290000,4600,4600,1,2,9,2,0,2,2,2,2,2
"6014",200000,99999,99999,1,2,9,4,0,2,2,2,2,2
"6015",404900,99999,99999,1,2,9,3,0,2,2,2,2,2
"6016",16000,99999,99999,1,2,9,4,0,2,2,2,2,2
"6017",250000,99999,99999,1,2,9,3,0,0,2,0,2,2
"6018",1373606,99999,99999,1,2,9,6,0,0,2,0,2,2
"6019",170000,99999,99999,1,2,9,6,0,0,2,0,2,8
"6020",650000,99999,99999,1,2,9,5,0,0,2,0,2,2
"6021",1275606,99999,99999,1,2,9,8,0,2,2,2,2,2
"6022",104044,99999,99999,1,2,9,4,0,2,2,0,2,2
"6023",90000,2300,2300,1,2,9,1,0,2,2,0,2,2
"6024",115000,2600,2600,1,2,9,1,0,2,2,0,2,2
"6025",77000,99999,99999,1,2,9,4,2,0,0,0,2,2
"6026",48000,749,749,1,2,9,3,0,2,2,2,2,2
"6027",20000,99999,99999,1,2,9,5,0,2,2,2,2,2
"6028",83500,99999,99999,1,2,9,4,0,2,2,2,1,2
"6029",78300,99999,99999,1,2,9,4,0,2,2,0,2,2
"6030",1493606,99999,99999,1,2,9,6,0,0,0,0,2,2
"6031",1273606,99999,99999,1,1,9,1,0,0,2,0,2,2
"6032",200000,99999,99999,1,2,9,3,0,2,2,2,1,2
"6033",18000,1300,1300,1,2,9,3,2,2,2,2,2,1
"6034",525000,99999,99999,1,2,9,6,0,2,2,2,2,2
"6035",145000,99999,99999,1,2,9,5,0,2,2,2,2,2
"6036",-29700,99999,99999,1,2,9,4,0,2,2,2,2,2
"6037",60000,99999,99999,1,2,9,3,0,2,2,2,2,2
"6038",19500,99999,99999,1,2,9,1,0,2,2,2,2,2
"6039",500000,99999,99999,1,2,9,3,0,2,2,2,2,2
"6040",1273606,99999,99999,1,2,9,6,0,2,2,0,2,2
"6041",1323606,99999,99999,1,2,9,7,0,2,2,2,2,2
"6042",275000,99999,99999,1,2,9,4,0,0,2,0,2,2
"6043",66084,99999,99999,1,2,9,5,0,0,2,0,2,2
"6044",1453606,99999,99999,1,8,9,4,0,2,2,2,2,2
"6045",50000,3800,3800,1,1,9,1,0,2,2,2,2,2
"6046",1273606,99999,99999,1,2,9,3,0,2,2,2,2,2
"6047",504000,99999,99999,1,2,2,1,0,2,2,2,2,2
"6048",85000,99999,99999,1,2,9,5,0,2,2,2,2,2
"6049",400000,99999,99999,1,2,5,5,0,2,2,2,2,2
"6050",350000,99999,99999,1,2,9,2,0,2,2,2,2,2
"6051",170000,99999,99999,1,2,9,1,0,2,2,2,2,2
"6052",25200,99999,99999,1,2,9,3,0,2,2,2,2,2
"6053",921000,99999,99999,1,2,9,7,0,2,2,2,2,2
"6054",100000,4500,4500,1,2,2,3,2,2,2,2,2,1
"6055",490000,99999,99999,1,2,9,4,0,2,2,0,1,1
"6056",1273606,99999,99999,1,2,9,2,0,2,2,2,2,2
"6057",106000,99999,99999,1,2,9,3,0,2,2,2,2,2
"6058",120000,99999,99999,1,2,9,2,0,2,2,2,2,2
"6059",200000,7688,7711,1,2,9,4,0,0,2,0,2,2
"6060",106000,99999,99999,1,2,9,2,0,0,2,0,2,2
"6061",60000,3850,3850,1,2,9,1,0,0,2,0,2,2
"6062",65000,99999,99999,1,2,9,5,0,0,2,0,2,2
"6063",123000,2626,2626,1,1,9,1,0,2,2,2,2,2
"6064",105000,1100,1100,1,2,8,3,0,2,2,2,8,2
"6065",175000,3175,3175,1,2,9,3,0,2,2,2,1,1
"6066",1403606,99999,99999,1,2,9,2,0,2,2,2,2,2
"6067",415000,99999,99999,1,2,8,3,0,2,2,2,2,8
"6068",309791,99999,99999,1,1,9,3,0,2,2,2,2,2
"6069",61200,99999,99999,1,2,9,3,0,2,2,2,2,2
"6070",51000,99999,99999,1,2,9,6,0,2,2,2,2,1
"6071",177500,99999,99999,1,1,9,4,0,2,2,2,1,1
"6072",1398606,99999,99999,1,2,2,5,0,2,2,2,2,2
"6073",500000,99999,99999,1,2,9,6,0,2,2,2,2,2
"6074",295200,99999,99999,1,2,9,4,0,2,2,2,2,2
"6075",100000,4800,4800,1,1,9,1,0,0,2,0,2,2
"6076",1301006,5000,5000,1,1,9,3,0,2,2,2,2,2
"6077",60000,4700,4700,1,1,9,4,0,2,2,2,2,2
"6078",5568,958,99998,1,2,9,1,0,2,2,0,2,1
"6079",6684,206,206,1,2,9,1,0,2,2,0,2,2
"6080",11120,400,400,1,2,9,2,0,2,2,0,2,1
"6081",9540,193,193,1,2,9,1,0,2,2,0,1,2
"6082",10512,99999,99999,1,1,9,4,0,2,2,2,2,2
"6083",221953,99999,99999,1,2,9,4,0,0,2,2,2,2
"6084",135000,3000,3000,1,2,9,1,0,0,2,0,2,2
"6085",110000,99999,99999,1,2,9,1,0,2,2,2,2,2
"6086",100000,99999,99999,1,2,9,4,0,0,2,0,2,2
"6087",120000,99999,99999,1,2,9,3,0,0,2,0,2,2
"6088",145000,99999,99999,1,2,9,3,0,0,2,0,2,2
"6089",70000,99999,99999,1,2,9,3,0,2,2,2,2,2
"6090",9999999,2250,2250,1,2,9,1,0,2,2,2,1,2
"6091",14508,908,908,1,2,9,2,2,0,2,0,1,2
"6092",60000,2000,2000,1,2,9,2,0,2,2,2,2,2
"6093",115000,99999,99999,1,2,9,2,0,2,2,2,2,1
"6094",290000,4000,4000,1,2,9,3,0,2,2,2,2,2
"6095",120000,2400,2400,1,2,9,1,0,2,2,0,2,2
"6096",102000,99999,99999,1,2,9,6,0,0,2,0,2,2
"6097",135000,3400,3400,1,2,9,3,0,0,2,0,2,2
"6098",9999999,4000,4000,1,2,9,4,0,0,2,2,2,1
"6099",146240,370,370,1,2,9,5,0,0,2,0,1,2
"6100",436000,99999,99999,1,2,9,5,0,2,2,2,2,2
"6101",51672,99999,99999,1,2,9,4,0,2,2,0,2,2
"6102",248000,99999,99999,1,1,9,4,0,2,2,0,2,2
"6103",110500,99999,99999,1,2,9,3,0,2,2,2,2,2
"6104",190000,99999,99999,1,2,9,3,0,2,2,2,2,2
"6105",325000,3100,3100,1,1,9,3,0,2,2,0,2,2
"6106",350000,3200,3200,1,2,9,3,0,2,2,0,2,2
"6107",98000,2750,2750,1,1,9,3,0,2,2,2,2,2
"6108",484000,99999,99999,1,2,9,5,4,2,2,2,2,2
"6109",46000,954,954,1,2,9,1,0,2,2,2,2,2
"6110",39384,1793,1582,1,2,9,2,0,2,2,0,2,1
"6111",190000,3250,3250,1,2,2,2,0,2,2,2,2,2
"6112",9999999,2000,2000,1,2,9,2,0,0,2,0,2,2
"6113",65000,99999,99999,1,2,9,2,0,2,2,0,2,2
"6114",200000,99999,99999,1,2,9,2,0,2,2,0,2,2
"6115",25436,1033,752,1,2,9,3,2,0,2,0,2,2
"6116",75000,3650,3650,1,2,9,3,0,0,2,0,2,2
"6117",44500,1268,1268,1,2,9,2,0,0,2,0,2,1
"6118",9999999,1650,1650,1,2,9,1,0,2,2,2,2,2
"6119",90000,99999,99999,1,2,9,5,2,2,2,2,2,2
"6120",1273606,99999,99999,1,1,9,3,0,0,2,0,8,2
"6121",190000,99999,99999,1,2,9,3,0,2,2,2,2,2
"6122",476658,99999,99999,1,2,4,4,0,2,2,0,2,1
"6123",1298606,99999,99999,1,2,2,5,0,2,2,0,1,2
"6124",84000,99999,99999,1,2,2,6,2,2,2,0,1,2
"6125",108000,2400,2400,1,2,9,1,0,2,2,2,2,2
"6126",9999999,2900,2900,1,2,8,3,0,0,2,2,8,8
"6127",120000,2600,2600,1,2,9,2,0,2,2,2,2,2
"6128",1348606,3500,99998,1,8,8,3,0,0,2,2,8,8
"6129",140000,4100,4100,1,2,9,2,0,2,2,2,2,2
"6130",67000,4500,4500,1,2,9,4,0,2,2,2,2,2
"6131",195000,5500,5500,1,2,9,4,2,2,2,2,2,1
"6132",9999999,7688,7711,1,2,9,4,0,2,2,2,2,2
"6133",25604,1725,1150,1,2,3,3,0,2,2,2,2,2
"6134",175000,3650,3650,1,2,9,3,2,2,2,0,2,2
"6135",1273606,2825,2825,1,1,9,2,0,2,2,0,2,2
"6136",30000,2700,2700,1,2,9,2,0,2,2,0,2,2
"6137",177000,99999,99999,1,2,9,3,0,0,2,0,2,2
"6138",8280,2700,2700,1,2,9,4,0,0,2,0,2,2
"6139",155000,99999,99999,1,2,9,1,0,0,2,0,2,2
"6140",155000,3300,3300,1,2,9,4,2,2,2,2,1,1
"6141",476658,2850,2850,1,2,9,3,0,2,2,2,2,2
"6142",129000,3525,3525,1,2,9,4,2,2,2,2,2,2
"6143",107000,3400,3400,1,2,9,4,0,2,2,2,2,2
"6144",150000,3500,3500,1,2,9,4,0,2,2,2,2,2
"6145",40000,2750,2750,1,2,9,1,2,0,2,2,2,2
"6146",265500,3500,3500,1,1,8,2,0,2,2,2,8,8
"6147",310000,4000,4000,1,2,9,4,0,2,2,2,2,2
"6148",175000,3550,3550,1,2,9,1,0,2,2,2,2,2
"6149",200000,2336,2336,1,2,9,3,2,2,2,2,1,1
"6150",1273606,3650,3650,1,2,9,3,0,0,2,0,2,2
"6151",33200,950,750,1,2,9,3,0,2,2,2,2,2
"6152",150000,2100,2100,1,2,9,1,0,2,2,2,2,2
"6153",42500,2100,2100,1,2,9,2,0,2,2,2,2,2
"6154",140000,3050,3050,1,2,9,3,0,2,2,2,2,2
"6155",159000,99999,99999,1,2,9,3,0,2,2,2,2,2
"6156",184169,99999,99999,1,2,9,4,0,0,2,0,2,2
"6157",100000,99999,99999,1,2,9,4,2,2,2,2,1,2
"6158",175000,1400,1400,1,2,9,2,2,0,2,0,2,2
"6159",92000,99999,99999,1,2,9,3,0,2,2,2,2,2
"6160",240000,5100,5100,1,2,9,3,0,2,2,2,2,2
"6161",27600,1800,1700,1,1,9,3,2,2,2,2,2,1
"6162",9999999,3395,3395,1,2,9,1,0,2,2,2,2,2
"6163",140000,3095,3095,1,8,9,1,0,2,2,2,2,2
"6164",325000,5520,5520,1,2,9,3,0,2,2,2,2,2
"6165",189000,4095,4095,1,2,9,3,0,2,2,2,2,2
"6166",60000,4095,4095,1,2,9,3,2,2,2,2,2,2
"6167",75000,2300,2300,1,2,9,2,2,2,2,2,2,2
"6168",1552,883,575,1,1,9,1,0,2,2,2,1,1
"6169",100000,2400,2400,1,2,9,1,0,2,2,2,2,2
"6170",170000,2195,2195,1,2,2,1,2,2,2,2,1,1
"6171",450000,5700,5700,1,2,5,5,0,2,2,0,2,2
"6172",155000,3900,3900,1,2,9,1,0,2,2,2,2,2
"6173",95000,3975,3975,1,2,9,3,0,2,2,2,2,2
"6174",110000,3000,3000,1,2,9,1,0,2,2,2,2,2
"6175",120000,3000,3000,1,2,9,1,0,2,2,2,2,2
"6176",9999999,2812,2812,1,2,9,1,0,2,2,2,2,2
"6177",9999999,3900,3900,1,2,9,3,0,2,2,2,1,1
"6178",9999999,2995,2995,1,2,9,3,2,2,2,2,1,2
"6179",88370,3713,3713,1,2,9,4,0,2,2,2,2,2
"6180",200000,2750,2750,1,2,9,1,0,2,2,2,2,1
"6181",153000,2625,2625,1,2,9,1,0,2,2,2,2,2
"6182",132000,3125,3125,1,2,9,1,0,2,2,2,2,2
"6183",80000,2800,2800,1,2,9,1,2,2,2,2,2,2
"6184",97000,4800,4800,1,2,9,4,0,2,2,2,2,2
"6185",224000,3500,3500,1,2,9,2,0,2,2,2,2,2
"6186",145000,2895,2895,1,2,9,1,0,2,2,2,2,2
"6187",167000,4000,4000,1,2,3,3,0,2,2,2,1,2
"6188",450000,4100,4100,1,2,9,4,0,2,2,2,1,2
"6189",62000,2400,2400,1,2,9,4,0,2,2,2,2,2
"6190",45000,1300,1300,1,2,8,3,2,2,2,2,2,1
"6191",110000,1030,1030,1,2,9,3,0,2,2,2,1,2
"6192",52800,1100,1100,1,2,9,4,0,2,2,2,1,2
"6193",110000,2350,2350,1,2,9,2,0,2,2,2,2,2
"6194",65000,800,800,1,2,2,4,2,2,2,2,2,1
"6195",107384,2700,2700,1,2,9,3,0,0,0,0,2,2
"6196",212000,4350,4350,1,2,9,3,0,0,0,0,2,2
"6197",23800,3653,3653,1,2,9,2,0,2,2,2,2,2
"6198",203000,3294,3294,1,2,9,2,0,2,2,2,2,2
"6199",9999999,4400,4400,1,2,9,3,0,2,2,2,2,2
"6200",129500,4550,4550,1,2,9,3,0,2,2,2,2,2
"6201",75000,2150,2150,1,2,9,2,0,2,2,2,8,2
"6202",88370,3500,3500,1,2,9,2,0,2,2,2,2,2
"6203",105000,2060,2060,1,2,3,4,4,2,2,2,2,1
"6204",60900,402,402,1,2,9,1,4,2,2,2,2,2
"6205",99000,830,830,1,1,9,1,4,2,2,2,2,2
"6206",151000,472,472,1,2,9,2,0,2,2,2,2,2
"6207",200000,2750,2750,1,2,9,2,0,2,2,2,2,2
"6208",100000,2500,2500,1,2,9,3,2,2,2,2,2,2
"6209",97500,1500,1500,1,2,9,2,0,2,2,2,2,2
"6210",14508,800,800,1,2,2,3,4,2,2,2,2,1
"6211",50000,1219,1219,1,2,2,2,4,4,2,2,1,1
"6212",14508,800,800,1,2,3,2,0,4,2,2,2,2
"6213",9999999,1650,1650,1,2,9,3,0,0,0,0,2,2
"6214",34000,630,630,1,2,3,1,4,2,2,2,2,1
"6215",243000,3100,3100,1,2,8,2,0,2,2,2,8,8
"6216",190000,3595,3595,1,2,9,3,0,2,2,2,2,2
"6217",280000,3595,3595,1,1,4,2,4,2,2,2,2,1
"6218",43000,2750,2750,1,2,9,2,0,2,2,2,2,2
"6219",32000,2250,2250,1,2,9,2,0,2,2,2,2,2
"6220",100000,2600,2600,1,2,9,2,0,2,2,2,2,1
"6221",300000,3900,3900,1,2,9,2,0,2,2,2,2,2
"6222",1273606,7688,7711,1,2,9,5,2,2,2,2,2,2
"6223",12000,700,700,1,2,9,2,0,2,2,2,2,2
"6224",230000,3000,3000,1,2,9,2,0,2,2,2,2,2
"6225",45000,3350,3350,1,2,9,2,2,0,0,0,2,2
"6226",185000,4095,4095,1,2,9,6,0,2,2,2,2,2
"6227",10800,2600,2600,1,2,9,3,0,2,2,2,2,2
"6228",67960,484,484,1,2,9,4,4,2,2,2,2,1
"6229",26880,500,500,2,1,5,5,4,2,2,2,1,2
"6230",235000,650,650,1,1,5,1,4,2,2,2,1,1
"6231",118000,1600,1600,1,2,9,2,0,2,2,0,2,2
"6232",31400,200,200,1,2,9,3,2,2,2,2,1,2
"6233",75515,2650,2650,1,1,9,2,0,2,2,2,2,2
"6234",75000,2850,2850,1,2,9,2,0,2,2,2,2,2
"6235",110000,2195,2195,1,2,9,2,0,2,2,2,2,2
"6236",40000,2349,2349,1,2,9,3,0,2,2,2,2,2
"6237",113000,3495,3495,1,2,9,4,0,2,2,2,2,2
"6238",300000,3550,3550,1,2,9,2,0,2,2,2,2,2
"6239",1288606,4000,4000,1,1,9,2,0,2,2,2,2,2
"6240",110000,3485,3485,1,2,9,2,0,2,2,2,2,2
"6241",180000,3300,3300,1,2,9,2,0,2,2,2,2,2
"6242",210000,3350,3350,1,2,9,3,0,2,2,2,1,2
"6243",160000,3500,3500,1,2,9,3,0,2,2,2,1,1
"6244",236000,3300,3300,1,2,9,3,0,2,2,2,2,2
"6245",100000,3500,3500,1,2,9,2,0,2,2,2,2,2
"6246",410000,7688,7711,1,1,9,6,0,2,2,2,2,2
"6247",17000,988,299,1,8,9,3,2,2,2,2,2,2
"6248",35000,2900,2900,1,2,9,1,0,2,2,2,2,2
"6249",260000,7688,7711,1,8,8,4,0,2,2,2,8,8
"6250",60000,1200,1200,1,8,9,3,0,2,2,2,2,2
"6251",1273606,1840,1840,1,2,9,2,0,2,2,2,2,2
"6252",26400,900,900,1,2,8,3,0,2,2,2,8,8
"6253",10800,900,900,1,2,9,3,4,2,2,2,1,2
"6254",90206,325,325,1,1,9,3,4,2,2,2,1,2
"6255",1313606,2600,2600,1,2,9,1,0,2,2,0,2,2
"6256",175250,1187,1187,1,2,9,1,0,2,2,2,2,2
"6257",27600,1000,1000,1,2,9,1,0,2,2,2,2,2
"6258",450000,4900,4900,1,2,9,2,0,2,2,2,2,2
"6259",31100,700,700,1,2,9,2,0,2,2,2,2,2
"6260",145000,2775,2775,1,2,9,1,0,2,2,2,2,2
"6261",104000,3000,3000,1,2,9,2,0,2,2,2,2,2
"6262",361000,5200,5200,1,2,9,4,0,2,2,2,2,2
"6263",450000,7688,7711,1,1,9,4,0,2,2,2,2,2
"6264",9999999,1500,1500,1,2,9,4,0,2,2,2,2,2
"6265",320500,5000,5000,1,2,9,5,0,2,2,2,2,2
"6266",29248,2000,2000,1,2,9,3,0,2,2,2,2,2
"6267",36808,7688,7711,1,2,9,5,2,2,2,2,2,2
"6268",20090,7688,7711,1,1,9,2,2,2,2,2,2,2
