"","hhinc","X_30a","X_31b","X_26a","X_25c","X_32b","X_24a","condition_wall","condition_floors","condition_windows","condition_stairways","X_35a","X_38a"
"4758",29000,750,750,0,0,0,5,4,2,2,2,0,0
"4759",124600,99999,99999,0,0,0,7,4,2,2,2,0,0
"4760",20000,250,250,0,0,0,3,0,2,2,2,3,3
"4761",18000,286,286,0,0,0,4,4,2,2,2,3,0
"4762",7700,250,0,0,0,0,4,4,2,2,2,0,3
"4763",999999,66,0,0,0,2,4,0,0,2,2,0,0
"4764",3888,287,0,0,0,0,4,4,2,2,2,3,0
"4765",10800,200,200,0,0,0,5,2,2,4,2,3,3
"4766",14136,183,183,0,0,2,4,0,2,6,2,3,3
"4767",2400,350,0,0,0,0,7,2,2,2,2,3,3
"4768",18596,338,338,0,0,0,2,4,2,2,2,0,0
"4769",23460,194,0,0,0,0,4,4,2,2,2,3,0
"4770",5896,180,180,0,0,0,6,2,2,2,2,3,3
"4771",53000,700,99998,0,0,0,4,0,2,2,2,0,0
"4772",111000,1925,1925,0,0,0,3,4,2,2,2,0,0
"4773",50000,99999,99999,0,0,0,4,4,2,2,2,0,0
"4774",50440,495,495,0,0,0,4,2,2,2,2,0,3
"4775",31030,670,670,0,0,0,2,2,2,2,2,0,3
"4776",69000,99999,99999,0,0,0,6,4,2,2,2,3,0
"4777",60614,1000,1000,0,0,0,5,0,2,2,2,0,0
"4778",66000,99999,99999,0,0,0,6,4,2,2,2,0,0
"4779",173000,99999,99999,0,0,0,8,2,2,2,2,0,0
"4780",115500,99999,99999,0,0,0,7,4,2,2,2,0,0
"4781",18200,99999,99999,0,0,0,6,4,2,2,2,0,0
"4782",46200,1400,434,0,0,0,5,2,2,2,2,3,0
"4783",5000,370,370,0,0,0,2,4,2,2,2,0,0
"4784",32000,325,325,0,0,0,3,4,2,2,2,3,0
"4785",8000,400,200,0,0,0,4,4,2,2,2,0,0
"4786",49000,613,613,0,0,0,5,4,0,2,2,0,3
"4787",24468,780,780,0,0,0,3,2,2,2,2,0,0
"4788",64500,99999,99999,0,0,2,4,4,2,2,0,0,0
"4789",44000,624,624,0,0,0,3,2,2,2,2,3,3
"4790",104600,99999,99999,0,0,0,5,4,0,2,2,0,0
"4791",11451,533,533,0,0,0,4,2,2,2,2,3,3
"4792",16000,453,453,0,0,0,3,4,2,2,2,0,0
"4793",48000,560,560,0,0,0,1,4,2,2,2,0,0
"4794",9000,719,289,0,0,0,4,0,2,0,2,3,0
"4795",4116,513,513,0,0,0,5,4,2,2,2,3,3
"4796",3600,396,96,0,0,0,4,4,2,2,2,3,0
"4797",5646,533,137,0,0,0,3,4,2,2,2,0,0
"4798",10440,303,303,0,0,0,4,2,2,2,2,0,3
"4799",33800,600,600,0,0,0,4,0,2,2,2,3,3
"4800",22000,600,600,0,0,0,3,4,2,2,2,0,0
"4801",31128,475,475,0,0,2,4,4,2,2,2,3,0
"4802",26000,99999,99999,0,0,0,5,4,2,2,2,3,0
"4803",23000,99999,99999,0,0,0,4,4,2,2,2,0,0
"4804",5427,137,0,0,0,0,4,2,2,2,0,0,0
"4805",4894,810,460,0,0,0,4,2,2,2,2,0,0
"4806",13000,650,99998,0,0,0,4,2,2,2,2,3,3
"4807",112000,99999,99999,0,0,0,5,4,2,2,2,0,0
"4808",20928,99999,99999,0,0,0,4,4,2,2,2,0,0
"4809",6500,550,550,0,0,0,3,4,2,2,2,0,0
"4810",4000,147,147,0,0,0,4,2,2,2,2,3,3
"4811",65000,99999,99999,0,0,0,4,4,2,2,2,3,0
"4812",10024,137,137,0,0,2,4,2,2,2,2,3,0
"4813",26968,99999,99999,0,0,0,6,0,0,2,2,0,0
"4814",23000,503,503,0,0,0,4,2,2,2,2,0,3
"4815",13740,99999,99999,0,0,0,6,4,2,2,2,0,0
"4816",6000,550,550,0,0,0,1,4,2,2,2,0,0
"4817",28700,890,890,0,0,0,6,4,2,2,2,0,0
"4818",84000,1000,1000,0,0,0,6,4,2,2,2,0,0
"4819",14400,99999,99999,0,0,0,5,4,2,2,2,0,0
"4820",30000,99999,99999,0,0,0,7,4,2,2,2,0,0
"4821",31000,99999,99999,0,0,2,6,4,2,2,2,0,0
"4822",27000,99999,99999,0,0,0,4,4,2,2,2,0,0
"4823",999999,99999,99999,0,0,0,6,2,0,2,0,0,0
"4824",54960,99999,99999,0,0,0,5,2,2,2,2,0,0
"4825",8000,670,0,0,0,0,3,4,2,2,2,0,0
"4826",42000,650,650,0,0,0,3,4,2,2,2,0,3
"4827",52000,418,418,0,0,0,3,4,2,2,2,3,3
"4828",175000,1000,1000,0,0,0,4,4,2,2,2,0,0
"4829",20200,638,638,0,0,0,4,4,2,2,2,3,0
"4830",13000,550,250,0,0,0,3,0,2,2,2,3,3
"4831",35500,587,275,0,0,0,3,4,2,2,2,0,0
"4832",5000,222,222,0,0,0,3,4,2,2,2,0,0
"4833",30000,160,160,0,0,0,6,0,2,2,2,0,0
"4834",57000,600,600,0,0,0,4,2,2,2,2,0,0
"4835",24000,324,150,0,0,0,4,0,2,2,2,0,3
"4836",30000,725,725,0,0,2,5,4,2,2,0,0,0
"4837",105150,99999,99999,0,0,0,6,6,2,2,2,0,0
"4838",26000,99999,99999,0,0,0,6,4,2,2,2,0,0
"4839",115000,99999,99999,0,0,0,5,4,2,2,2,0,0
"4840",13000,850,850,0,0,0,5,0,0,2,2,0,0
"4841",999999,1000,1000,0,0,0,6,4,2,2,2,0,0
"4842",999999,253,99998,0,0,0,4,4,2,2,0,3,0
"4843",82692,99999,99999,0,0,0,5,0,2,2,2,0,0
"4844",22000,404,404,0,0,0,4,4,2,2,2,3,0
"4845",24652,1205,1205,0,0,0,3,4,2,2,2,0,3
"4846",11400,99999,99999,0,0,0,6,0,2,2,2,0,0
"4847",24000,500,500,0,0,0,3,4,2,2,2,0,0
"4848",8470,545,99998,0,0,0,5,4,2,2,0,3,0
"4849",9320,578,448,0,0,0,4,4,2,2,2,0,0
"4850",258000,1300,1300,0,0,2,6,0,2,2,2,3,3
"4851",19500,99999,99999,0,0,0,6,0,2,2,2,0,0
"4852",6192,277,277,0,0,0,3,0,2,2,2,3,3
"4853",19200,618,618,0,0,0,4,2,2,0,2,3,0
"4854",16900,453,453,0,0,0,3,4,2,2,2,0,3
"4855",41000,99999,99999,0,0,0,4,4,2,2,0,0,0
"4856",999999,600,600,0,0,0,1,0,2,2,2,0,0
"4857",51000,99999,99999,0,0,0,4,4,2,2,2,0,0
"4858",15000,500,500,0,0,0,6,4,2,2,2,3,0
"4859",97500,99999,99999,0,0,0,7,4,2,2,2,0,3
"4860",19200,99999,99999,0,0,0,5,4,2,2,2,0,0
"4861",43232,1750,99998,0,0,0,3,0,2,2,2,0,0
"4862",127000,99999,99999,0,0,0,7,4,2,2,2,0,0
"4863",32300,389,389,0,0,2,3,4,2,2,2,0,3
"4864",130100,850,850,0,0,0,4,4,2,2,2,0,0
"4865",48300,99999,99999,0,0,0,6,2,2,2,2,0,0
"4866",13090,675,95,0,0,0,4,4,2,2,2,0,0
"4867",77000,1132,1132,0,0,0,2,2,2,2,2,0,0
"4868",115500,99999,99999,0,0,0,8,4,2,2,2,0,0
"4869",58700,99999,99999,0,0,0,7,4,2,2,2,0,0
"4870",6600,600,500,0,0,0,3,4,2,2,2,0,0
"4871",21100,1300,1300,0,0,0,4,4,2,2,2,0,0
"4872",36000,815,815,0,0,0,3,4,2,2,2,0,3
"4873",25700,900,900,0,0,0,7,4,2,2,2,0,0
"4874",7200,400,52,0,0,0,3,4,2,2,2,0,0
"4875",17040,550,550,0,0,0,4,6,2,2,2,0,0
"4876",10200,273,273,0,0,2,3,0,2,2,2,0,3
"4877",45000,99999,99999,0,0,0,6,4,2,2,2,0,0
"4878",30100,668,668,0,0,0,1,4,2,2,2,0,3
"4879",52128,99999,99999,0,0,0,5,4,2,2,2,3,0
"4880",7200,99999,99999,0,0,0,5,4,2,2,2,0,0
"4881",75000,600,600,0,0,0,3,2,2,2,2,0,3
"4882",57000,99999,99999,0,0,0,5,4,2,2,2,0,0
"4883",7820,356,99998,0,0,2,4,4,2,2,2,0,0
"4884",35000,1018,1018,0,0,0,2,4,2,2,2,0,0
"4885",105000,99999,99999,0,0,0,5,4,2,2,2,0,0
"4886",17000,550,99998,0,0,0,7,0,2,2,2,0,0
"4887",40025,832,832,0,0,0,2,4,2,2,2,0,0
"4888",5536,400,200,0,0,0,2,4,2,2,2,3,0
"4889",6618,650,650,0,0,0,3,4,2,2,2,3,0
"4890",85900,3106,2894,0,0,0,5,2,2,2,2,3,3
"4891",16000,650,650,0,0,0,5,4,2,2,2,0,0
"4892",50600,99999,99999,0,0,0,4,4,2,2,2,0,3
"4893",17500,550,550,0,0,0,3,2,2,2,2,0,0
"4894",56100,1800,1800,0,0,0,4,0,2,2,2,0,0
"4895",65600,750,750,0,0,0,6,4,2,2,2,0,0
"4896",82035,1156,1156,0,0,0,4,4,2,2,2,0,0
"4897",77075,99999,99999,0,0,0,6,0,2,2,2,0,0
"4898",43500,600,600,0,0,0,4,4,2,2,2,0,0
"4899",60000,1300,1300,0,0,0,4,4,2,2,2,0,0
"4900",46300,725,99998,0,0,0,3,0,2,2,2,0,0
"4901",22001,99999,99999,0,0,0,8,4,2,2,2,0,0
"4902",39512,1025,1025,0,0,2,5,4,2,2,2,3,0
"4903",30200,328,99998,0,0,0,3,0,2,2,2,0,0
"4904",25110,2200,99998,0,0,0,3,0,2,2,2,0,0
"4905",20000,99999,99999,0,0,0,4,4,2,2,2,0,0
"4906",80000,625,625,0,0,0,3,4,2,2,2,0,0
"4907",37000,99999,99999,0,0,0,6,4,2,2,2,0,0
"4908",39500,650,650,0,0,0,1,4,2,2,2,0,0
"4909",37000,650,650,0,0,0,3,4,0,2,2,0,0
"4910",560724,3106,2894,0,0,0,4,4,2,2,2,0,0
"4911",100000,99999,99999,0,0,2,4,0,2,2,2,0,3
"4912",6672,488,0,0,0,0,1,4,2,2,2,0,0
"4913",37000,99999,99999,0,0,0,3,4,2,0,2,0,0
"4914",37800,99999,99999,0,0,0,3,0,2,2,2,0,0
"4915",41000,99999,99999,0,0,0,5,4,2,2,2,0,0
"4916",67000,580,580,0,0,0,4,4,2,2,2,0,0
"4917",29000,815,815,0,0,0,4,4,2,2,2,0,0
"4918",20000,740,740,0,0,0,3,0,2,2,2,3,0
"4919",10059,190,190,0,0,0,5,2,2,2,2,0,0
"4920",16200,660,99998,0,0,0,3,0,2,2,2,0,0
"4921",31000,99999,99999,0,0,0,3,4,2,2,2,0,0
"4922",17820,99999,99999,0,0,0,5,0,0,2,2,0,0
"4923",72400,99999,99999,0,0,0,5,0,2,2,2,0,0
"4924",27720,99999,99999,0,0,2,4,4,2,2,2,0,0
"4925",73380,1375,1375,0,0,0,7,2,2,2,2,0,0
"4926",84600,99999,99999,0,0,0,8,2,2,2,2,3,3
"4927",55800,99999,99999,0,0,0,7,4,2,2,2,0,0
"4928",72000,830,830,0,0,0,3,4,2,2,2,0,0
"4929",60000,757,757,0,0,0,2,2,2,2,2,0,0
"4930",4000,766,766,0,0,0,3,4,2,2,2,0,3
"4931",75000,99999,99999,0,0,0,5,4,2,2,2,0,0
"4932",22400,635,635,0,0,0,2,4,2,2,2,3,0
"4933",2500,359,51,0,5,0,1,4,2,2,2,0,0
"4934",21100,750,750,0,0,0,3,4,2,2,2,0,0
"4935",45000,478,478,0,0,0,3,4,2,2,2,0,0
"4936",2400,650,0,0,0,0,3,4,2,2,2,3,3
"4937",999999,690,690,0,0,0,5,0,2,2,2,0,0
"4938",57020,1500,99998,0,0,0,6,0,2,2,2,0,0
"4939",18000,400,400,0,0,0,3,4,2,2,2,0,0
"4940",72600,1395,1395,0,0,2,3,2,2,2,2,0,0
"4941",11136,450,450,0,0,0,5,4,2,2,2,0,0
"4942",32000,99999,99999,0,0,0,6,4,2,2,2,0,0
"4943",7000,381,350,0,0,0,3,4,2,2,2,0,0
"4944",14000,465,465,0,0,0,1,0,2,2,2,3,0
"4945",72000,790,790,0,0,0,3,2,2,2,2,0,3
"4946",75000,1250,1250,0,0,0,3,4,2,2,2,0,0
"4947",27000,600,99998,0,0,0,3,0,0,2,2,0,0
"4948",29350,99999,99999,0,0,0,4,4,2,2,2,0,0
"4949",12000,340,30,0,0,0,6,4,2,2,2,0,0
"4950",24680,490,180,0,0,0,3,4,2,2,2,0,0
"4951",55000,99999,99999,0,0,0,4,0,2,2,2,0,0
"4952",14200,99999,99999,0,0,0,6,4,0,2,2,0,0
"4953",999999,99999,99999,0,0,0,6,4,2,2,2,0,0
"4954",35300,99999,99999,0,0,0,5,4,2,2,0,0,3
"4955",16188,600,600,0,0,0,4,0,2,2,2,0,3
"4956",18502,615,99998,0,0,0,2,0,4,2,2,0,0
"4957",8000,99999,99999,0,0,0,5,4,2,2,2,0,0
"4958",90960,99999,99999,0,0,0,6,4,2,2,2,0,0
"4959",2580,198,0,0,0,0,4,2,2,2,2,3,0
"4960",50600,1525,99998,0,0,0,3,0,2,2,2,0,0
"4961",59204,857,857,0,0,0,5,2,2,2,2,0,0
"4962",65640,960,960,0,0,0,7,2,2,2,2,0,0
"4963",200,99999,99999,0,0,0,6,4,0,2,2,0,0
"4964",1000,99999,99999,0,0,0,4,2,2,2,2,3,3
"4965",4800,99999,99999,0,0,0,4,4,2,2,2,0,0
"4966",74150,99999,99999,0,0,0,3,0,2,2,2,0,0
"4967",16024,99999,99999,0,0,2,6,2,0,2,2,0,3
"4968",67000,99999,99999,0,0,0,3,4,2,2,2,0,0
"4969",24080,600,600,0,0,0,5,4,2,2,2,3,0
"4970",46000,99999,99999,0,0,0,6,4,2,2,2,0,0
"4971",7200,99999,99999,0,0,0,6,4,2,2,2,0,0
"4972",40000,500,99998,0,0,0,5,0,2,2,2,0,0
"4973",357607,99999,99999,0,0,0,3,4,2,2,2,0,3
"4974",176726,860,860,0,0,0,6,4,2,2,2,0,0
"4975",18000,1200,1200,0,0,0,1,4,2,2,2,0,0
"4976",43400,922,922,0,0,0,5,4,2,2,2,0,0
"4977",26070,99999,99999,0,0,0,6,4,2,2,2,0,0
"4978",66500,99999,99999,0,0,0,8,2,2,2,2,3,0
"4979",8400,199,99998,0,0,0,3,4,2,2,2,0,0
"4980",43700,700,99998,0,0,0,3,4,2,2,2,0,0
"4981",23000,900,900,0,0,0,2,4,2,2,2,0,0
"4982",5869,282,44,0,0,0,5,2,2,2,2,0,0
"4983",17482,99999,99999,0,0,0,4,4,2,2,2,0,0
"4984",35000,795,511,0,0,0,3,2,2,2,2,0,0
"4985",90200,1000,1000,0,0,0,4,0,2,2,2,0,3
"4986",9600,300,99998,0,0,0,3,4,2,2,2,0,0
"4987",13000,354,354,0,0,0,4,2,2,2,2,0,3
"4988",13000,271,271,0,0,0,3,4,2,2,2,0,0
"4989",145000,99999,99999,0,0,0,3,4,2,2,2,0,0
"4990",30000,800,99998,0,0,0,4,0,2,2,2,0,0
"4991",25000,545,545,0,0,0,3,0,2,2,2,3,3
"4992",78000,900,900,0,0,2,4,2,2,2,0,0,3
"4993",6924,365,286,0,0,0,4,4,2,2,2,3,3
"4994",41400,99999,99999,0,0,0,3,2,2,2,2,0,3
"4995",7488,572,572,0,0,0,3,2,2,2,2,3,3
"4996",100000,1890,1890,0,0,0,3,4,2,2,2,0,0
"4997",60500,1025,1025,0,0,0,4,4,2,2,2,0,0
"4998",35000,575,575,0,0,0,3,4,2,2,2,0,0
"4999",22416,99999,99999,0,0,0,5,4,0,2,2,0,3
"5000",60000,1750,1750,0,0,0,1,4,2,2,2,0,0
"5001",29125,620,620,0,0,0,5,4,2,2,2,0,0
"5002",7200,450,99998,0,0,0,4,0,2,2,2,0,0
"5003",16600,675,95,0,0,0,3,0,2,2,2,0,0
"5004",23000,875,875,0,0,0,3,0,2,2,2,0,0
"5005",24336,800,800,0,0,0,4,4,2,2,2,3,0
"5006",40000,1050,1050,0,0,0,3,4,2,2,2,0,0
"5007",25000,500,500,0,0,0,3,4,2,2,2,0,0
"5008",50000,435,435,0,0,0,2,0,2,2,2,0,3
"5009",8400,250,250,0,0,0,6,2,0,2,2,0,0
"5010",46000,426,426,0,0,0,3,4,2,2,2,0,0
"5011",21000,1100,99998,0,0,0,1,0,2,2,2,0,0
"5012",36500,350,350,0,0,0,4,4,2,2,2,0,3
"5013",49500,99999,99999,5,0,0,4,0,0,0,0,3,3
"5014",64000,556,556,0,0,0,4,4,2,2,2,0,3
"5015",32000,810,810,0,0,0,5,4,2,2,2,0,3
"5016",60000,1500,99998,0,0,0,2,0,2,2,2,0,0
"5017",45500,775,99998,0,0,0,5,0,0,2,2,0,0
"5018",49000,747,747,0,0,0,4,4,2,2,2,0,3
"5019",73000,728,728,0,0,2,2,2,2,2,2,0,3
"5020",24000,1600,99998,0,0,0,3,0,2,2,2,0,0
"5021",313307,800,800,0,0,0,5,4,2,2,2,0,0
"5022",305107,1000,1000,0,0,0,3,4,2,2,2,0,0
"5023",12200,600,600,0,0,0,3,4,2,2,2,0,0
"5024",55000,99999,99999,0,0,0,2,4,2,2,2,0,3
"5025",59220,99999,99999,0,0,0,6,4,2,2,2,0,0
"5026",23000,625,99998,0,0,0,1,0,2,2,2,0,0
"5027",2472,103,103,0,0,0,1,4,2,2,2,0,0
"5028",70000,99999,99999,0,0,0,4,4,2,2,2,0,0
"5029",12120,99999,99999,0,0,0,6,0,0,2,0,0,0
"5030",61206,750,750,0,0,0,6,2,2,2,2,0,3
"5031",3708,407,407,0,0,0,1,4,2,2,2,0,0
"5032",68000,950,950,0,0,0,5,4,2,2,2,0,0
"5033",52100,99999,99999,0,0,0,4,0,2,2,2,0,0
"5034",10248,171,171,0,0,0,3,2,0,2,2,3,3
"5035",102000,2100,2100,0,0,0,5,4,2,2,2,0,3
"5036",30000,1300,1300,0,0,0,2,4,2,2,2,0,0
"5037",26364,559,559,0,0,0,5,4,2,2,2,3,3
"5038",8724,240,0,0,0,0,4,2,2,4,2,3,3
"5039",40000,800,99998,0,0,0,4,0,2,2,2,0,0
"5040",23000,575,575,0,0,0,3,2,2,2,2,0,3
"5041",8952,422,145,0,0,0,3,2,2,2,2,3,0
"5042",23000,550,550,0,0,0,3,4,2,2,2,0,0
"5043",63000,1090,1090,0,0,0,4,4,2,2,2,0,0
"5044",43000,576,576,0,0,0,3,4,2,2,2,0,0
"5045",3600,400,400,0,0,0,4,4,2,2,2,0,0
"5046",32000,655,655,0,0,0,4,6,2,2,2,3,0
"5047",78000,99999,99999,0,0,0,6,4,2,2,2,0,0
"5048",18716,379,379,0,0,0,5,2,2,2,2,3,3
"5049",24000,650,650,0,0,0,3,2,2,2,2,3,3
"5050",35500,700,700,0,0,0,5,4,2,2,2,0,0
"5051",14032,700,700,0,0,0,3,4,2,2,2,0,0
"5052",6760,700,450,0,0,0,4,2,2,2,2,3,3
"5053",84800,99999,99999,0,0,0,4,4,2,2,2,0,0
"5054",60000,800,800,0,0,0,1,4,2,2,2,0,0
"5055",4740,437,437,0,0,0,2,4,2,2,2,0,0
"5056",79000,1100,1100,0,0,0,3,4,2,2,2,0,0
"5057",88000,600,600,0,0,2,4,2,2,2,2,3,0
"5058",35000,678,678,0,0,0,3,4,2,2,2,0,0
"5059",28080,584,528,0,0,0,4,4,2,2,2,3,3
"5060",47001,600,600,0,0,0,5,4,2,2,2,3,0
"5061",345107,1700,1700,0,0,0,2,4,2,2,2,0,0
"5062",6432,520,143,0,0,0,4,4,2,2,2,0,0
"5063",321107,99999,99999,0,0,0,4,4,2,2,2,0,0
"5064",36000,750,750,0,0,0,3,4,2,2,2,3,0
"5065",33000,550,99998,0,0,0,3,0,2,2,2,0,0
"5066",9188,168,0,0,0,0,8,4,2,2,2,3,0
"5067",62000,606,606,0,0,2,3,4,2,2,2,0,0
"5068",999999,850,99998,5,0,0,1,4,2,2,2,0,0
"5069",51000,550,550,0,0,0,3,4,2,2,2,0,0
"5070",65000,600,600,0,0,0,4,4,2,2,2,0,0
"5071",3048,600,18,0,0,0,4,0,2,2,2,3,3
"5072",13284,350,350,0,0,0,5,4,2,2,2,0,0
"5073",68000,99999,99999,0,0,0,6,0,0,2,2,0,0
"5074",86100,1000,1000,0,0,0,6,2,2,2,2,0,3
"5075",42000,800,800,0,0,0,7,4,2,2,2,0,0
"5076",8400,550,550,0,0,0,7,4,2,2,2,0,0
"5077",7253,115,115,0,0,0,5,0,2,2,2,0,0
"5078",20116,99999,99999,0,0,0,3,4,0,2,0,0,0
"5079",19750,99999,99999,0,0,0,6,4,2,2,2,0,0
"5080",1800,153,153,0,0,0,3,4,2,2,2,0,0
"5081",17050,474,474,0,0,0,3,4,2,2,2,0,0
"5082",37680,99999,99999,0,0,0,5,2,2,2,2,0,0
"5083",7740,232,232,0,0,0,3,4,2,2,0,0,0
"5084",12400,99999,99999,0,0,0,8,4,0,2,0,0,0
"5085",5628,300,111,0,0,0,3,4,2,2,2,0,0
"5086",5500,560,560,0,0,0,3,2,2,2,2,3,0
"5087",19000,99999,99999,0,0,2,7,4,2,2,2,0,0
"5088",90000,99999,99999,0,0,0,5,4,2,2,2,0,0
"5089",1848,785,0,0,0,0,4,4,2,2,2,3,3
"5090",57400,99999,99999,0,0,0,8,4,2,2,2,0,0
"5091",2400,650,650,0,0,0,2,4,2,2,2,0,0
"5092",70400,391,391,0,0,0,4,4,2,2,2,0,3
"5093",62000,99999,99999,0,0,0,2,0,2,2,2,0,0
"5094",49500,700,700,0,0,0,5,2,2,2,2,0,3
"5095",13800,322,0,0,0,0,5,4,2,2,2,3,3
"5096",140000,900,900,0,0,0,4,4,2,2,2,3,0
"5097",25000,550,99998,0,0,0,3,0,2,2,2,0,0
"5098",60350,1030,1030,0,0,0,5,4,2,2,0,0,0
"5099",52706,99999,99999,0,0,0,6,4,2,2,2,0,0
"5100",1508,215,0,0,0,0,3,2,2,2,2,3,3
"5101",8880,1001,237,0,0,0,4,4,2,2,2,3,0
"5102",102000,99999,99999,0,0,0,2,0,2,2,2,0,0
"5103",35000,400,99998,0,0,0,4,0,2,2,0,0,0
"5104",14400,312,312,0,0,0,4,4,2,2,2,0,0
"5105",16600,1100,1100,0,0,0,5,4,2,2,2,0,0
"5106",15197,99999,99999,0,0,0,3,2,2,2,2,0,0
"5107",72500,99999,99999,0,0,0,7,4,2,2,2,0,0
"5108",4800,286,0,0,0,0,3,4,2,2,2,0,0
"5109",45000,500,500,0,0,0,3,4,2,2,2,0,0
"5110",147050,1100,99998,0,0,0,4,0,0,2,2,0,0
"5111",28000,375,375,0,0,0,4,4,2,2,2,3,0
"5112",66000,99999,99999,0,0,0,5,4,2,2,2,0,0
"5113",8736,850,99998,0,0,2,5,2,2,2,2,0,0
"5114",5668,250,0,0,0,0,2,2,2,2,2,3,3
"5115",50100,500,500,0,0,0,3,4,0,0,0,0,0
"5116",10000,820,820,0,0,0,4,2,2,2,2,0,3
"5117",123200,99999,99999,0,0,0,7,4,2,2,2,0,0
"5118",7308,132,132,0,0,0,3,4,2,2,2,0,0
"5119",18005,99999,99999,0,0,0,4,4,2,2,2,0,0
"5120",34400,1200,1200,0,0,0,2,4,2,2,0,0,0
"5121",19700,275,275,0,0,0,3,4,2,2,2,0,0
"5122",93468,99999,99999,0,0,0,6,4,2,2,2,0,0
"5123",20000,827,106,0,0,0,3,4,2,2,2,0,0
"5124",999999,300,300,0,0,0,5,4,2,2,2,0,0
"5125",76000,620,620,0,0,0,5,4,2,2,2,3,0
"5126",325107,428,428,0,0,0,2,0,2,2,2,0,0
"5127",47000,800,800,0,0,0,5,4,2,2,2,0,0
"5128",25000,1800,99998,0,0,0,2,0,2,2,2,0,0
"5129",37700,900,99998,0,0,0,5,0,2,2,2,0,0
"5130",30476,794,794,0,0,0,4,4,2,2,2,0,0
"5131",6972,554,96,0,0,0,3,2,2,2,2,3,3
"5132",600,140,140,0,0,0,3,4,2,2,2,0,0
"5133",30000,608,608,0,0,0,4,4,2,2,2,0,3
"5134",61000,630,630,0,0,0,3,4,2,2,2,0,0
"5135",30000,600,600,0,0,0,4,4,2,2,2,0,3
"5136",14000,350,350,0,0,0,5,4,2,2,4,0,3
"5137",3840,749,0,0,0,0,5,4,2,2,2,3,3
"5138",13384,680,340,0,0,0,4,2,2,2,2,3,3
"5139",177000,2500,2894,0,0,0,3,4,2,2,2,0,0
"5140",13000,99999,99999,0,0,0,5,4,2,2,2,0,0
"5141",60800,237,99998,0,0,0,5,0,2,2,2,0,0
"5142",16440,250,250,0,0,0,4,4,2,2,2,0,0
"5143",108000,750,750,0,0,0,5,4,2,2,2,0,0
"5144",48150,500,500,0,0,0,4,4,2,2,2,0,0
"5145",6024,154,154,0,0,0,3,4,2,2,2,3,0
"5146",600,1000,1000,0,0,0,1,0,2,2,2,3,0
"5147",8000,600,99998,0,0,0,3,0,2,2,2,0,0
"5148",35300,99999,99999,0,0,0,6,4,2,2,2,0,0
"5149",53400,99999,99999,0,0,0,7,0,0,2,0,0,0
"5150",38500,520,520,0,0,0,3,2,2,2,2,0,0
"5151",191000,99999,99999,0,0,0,8,4,2,2,2,0,0
"5152",49000,442,442,0,0,0,6,4,2,2,2,0,3
"5153",6000,203,0,0,0,0,5,0,2,2,2,0,3
"5154",16650,152,152,0,0,0,4,4,2,2,2,3,0
"5155",11464,194,0,0,0,2,4,4,8,6,4,3,3
"5156",3000,145,145,0,0,0,5,0,2,2,2,3,3
"5157",24000,348,348,0,0,0,4,4,2,2,2,3,0
"5158",6490,215,215,0,0,0,4,4,2,2,2,3,0
"5159",6680,280,280,0,0,0,3,0,2,2,2,3,3
"5160",2092,312,312,0,0,2,5,4,2,2,2,0,0
"5161",14000,300,300,0,0,0,2,4,4,2,2,3,3
"5162",7740,243,243,0,0,0,3,2,2,2,2,0,0
"5163",26064,210,0,0,0,0,7,0,2,2,2,0,3
"5164",160000,2200,2200,0,0,0,3,4,2,2,2,0,0
"5165",13000,650,650,0,0,0,1,4,2,2,2,0,0
"5166",31000,99999,99999,0,0,0,3,0,2,2,2,0,0
"5167",18675,1000,1000,0,0,0,6,4,2,2,2,0,0
"5168",30950,750,750,0,0,0,3,4,2,2,2,0,0
"5169",90000,3106,2894,0,0,0,3,4,2,2,2,0,0
"5170",29160,474,474,0,0,0,5,0,2,2,2,0,0
"5171",54096,99999,99999,0,0,0,6,4,0,2,0,0,0
"5172",78999,99999,99999,0,0,0,8,4,2,2,2,3,0
"5173",55000,700,700,0,0,0,4,0,2,2,2,0,3
"5174",17000,99999,99999,0,0,0,4,4,2,2,2,0,0
"5175",23200,99999,99999,0,0,0,6,4,2,2,2,0,0
"5176",40000,99999,99999,0,0,0,7,4,2,2,2,0,0
"5177",32400,99999,99999,0,0,0,6,4,2,2,2,0,0
"5178",22000,771,572,0,0,0,5,4,2,2,2,0,0
"5179",45000,99999,99999,0,0,0,3,4,2,2,2,0,0
"5180",999999,200,99998,0,0,0,1,0,2,2,2,0,0
"5181",145900,792,99998,0,0,0,5,0,2,2,2,0,0
"5182",59000,600,600,0,0,0,5,4,2,2,2,0,0
"5183",9612,484,484,0,0,0,4,4,2,2,2,3,0
"5184",26200,99999,99999,0,0,0,8,2,0,2,2,0,0
"5185",35740,547,547,0,0,0,4,4,2,2,2,0,0
"5186",17700,234,234,0,0,0,4,4,2,2,2,3,0
"5187",5892,645,275,0,0,0,3,2,0,0,0,3,3
"5188",51000,656,656,0,0,0,5,2,2,2,2,3,3
"5189",38200,666,666,0,0,0,5,2,2,2,2,3,0
"5190",17000,533,533,0,0,0,3,4,2,2,2,0,0
"5191",22000,265,265,0,0,0,4,4,0,2,2,3,3
"5192",7000,650,650,0,0,0,4,4,2,2,2,0,3
"5193",6000,337,337,0,0,0,5,8,2,2,2,3,3
"5194",12804,739,134,0,0,0,5,2,2,2,2,3,0
